max_bins,min_samples_leaf,interactions,max_leaves,learning_rate,max_rounds,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Precedence
4096.0,32.0,8.0,100.0,1.0,200.0,0.934627,-0.076818,-0.52796,0.073807,0.312517,0.338619,,,,0.51,19260817.0,-1.0,19.0
4096.0,2.0,8.0,10000.0,1.0,25.0,0.86943,-0.378103,-0.642285,0.104308,0.353544,0.351059,,,,0.21,19260817.0,-1.0,20.0
4096.0,32.0,2.0,100.0,1.0,25.0,0.934683,-0.076818,-0.52796,0.073775,0.312517,0.338619,,,,0.15,19260817.0,-1.0,21.0
4.0,2.0,2.0,10000.0,0.001,25.0,-0.437578,-0.663531,-1.027806,0.346108,0.388434,0.390094,,,,0.18,19260817.0,-1.0,22.0
4096.0,32.0,8.0,10000.0,0.001,25.0,0.160503,-0.768486,-1.268119,0.264488,0.4005,0.412562,,,,0.22,19260817.0,-1.0,23.0
4096.0,32.0,8.0,10000.0,1.0,200.0,0.869116,-0.377967,-0.642204,0.104433,0.353526,0.35105,,,,0.58,19260817.0,-1.0,24.0
4096.0,32.0,2.0,100.0,1.0,200.0,0.934683,-0.076818,-0.52796,0.073775,0.312517,0.338619,,,,0.55,19260817.0,-1.0,25.0
4096.0,32.0,2.0,10000.0,0.001,25.0,-0.02957,-0.802521,-1.310846,0.292903,0.404336,0.416429,,,,0.18,19260817.0,-1.0,26.0
4096.0,2.0,8.0,100.0,1.0,25.0,0.935814,-0.059199,-0.444303,0.073133,0.309949,0.329219,,,,0.21,19260817.0,-1.0,27.0
4.0,32.0,2.0,100.0,1.0,25.0,0.949575,-0.037992,-0.009926,0.064821,0.306831,0.275297,,,,0.16,19260817.0,-1.0,28.0
4.0,32.0,8.0,10000.0,0.001,200.0,0.595903,0.039822,-0.000394,0.183501,0.295106,0.273994,,,,0.56,19260817.0,-1.0,29.0
4.0,32.0,2.0,100.0,0.001,25.0,-0.435645,-0.654694,-1.033388,0.345875,0.387401,0.39063,,,,0.16,19260817.0,-1.0,30.0
4096.0,32.0,2.0,100.0,0.001,25.0,-0.011581,-0.691979,-1.147664,0.290333,0.391741,0.401457,,,,0.25,19260817.0,-1.0,31.0
4096.0,2.0,8.0,10000.0,0.001,25.0,0.160339,-0.766823,-1.253431,0.264514,0.400312,0.411223,,,,0.2,19260817.0,-1.0,32.0
4.0,32.0,2.0,10000.0,0.001,25.0,-0.435645,-0.654694,-1.033388,0.345875,0.387401,0.39063,,,,0.15,19260817.0,-1.0,33.0
4096.0,2.0,2.0,100.0,1.0,200.0,0.935831,-0.059199,-0.445171,0.073124,0.309949,0.329318,,,,0.51,19260817.0,-1.0,34.0
4.0,32.0,8.0,10000.0,1.0,200.0,0.945066,-0.037932,-0.010338,0.067658,0.306822,0.275353,,,,0.44,19260817.0,-1.0,35.0
4.0,32.0,8.0,100.0,1.0,200.0,0.945066,-0.037932,-0.010338,0.067658,0.306822,0.275353,,,,0.44,19260817.0,-1.0,36.0
4.0,32.0,8.0,100.0,0.001,25.0,-0.124515,-0.620056,-1.000041,0.306111,0.383325,0.387414,,,,0.17,19260817.0,-1.0,37.0
4096.0,32.0,8.0,10000.0,1.0,25.0,0.869113,-0.377961,-0.642187,0.104435,0.353525,0.351048,,,,0.18,19260817.0,-1.0,38.0
4.0,2.0,8.0,10000.0,1.0,25.0,0.963953,-0.056363,0.02882,0.054806,0.309534,0.269964,,,,0.17,19260817.0,-1.0,39.0
4.0,2.0,2.0,100.0,1.0,25.0,0.963678,-0.029528,0.017818,0.055015,0.305577,0.271489,,,,0.17,19260817.0,-1.0,40.0
4.0,2.0,2.0,10000.0,1.0,25.0,0.963678,-0.029528,0.017818,0.055015,0.305577,0.271489,,,,0.16,19260817.0,-1.0,41.0
4.0,2.0,2.0,100.0,0.001,25.0,-0.437578,-0.663531,-1.027806,0.346108,0.388434,0.390094,,,,0.16,19260817.0,-1.0,42.0
4096.0,32.0,2.0,10000.0,0.001,200.0,0.873692,-0.011659,-0.186794,0.102592,0.302914,0.298431,,,,0.56,19260817.0,-1.0,43.0
4.0,32.0,2.0,10000.0,1.0,200.0,0.949575,-0.037992,-0.009926,0.064821,0.306831,0.275297,,,,0.39,19260817.0,-1.0,44.0
4096.0,32.0,8.0,100.0,0.001,25.0,0.191931,-0.656583,-1.111359,0.25949,0.387622,0.398049,,,,0.18,19260817.0,-1.0,45.0
4096.0,2.0,2.0,100.0,0.001,200.0,0.94724,0.034308,-0.10843,0.066305,0.295952,0.28841,,,,0.57,19260817.0,-1.0,46.0
4.0,2.0,8.0,10000.0,0.001,25.0,-0.123293,-0.615643,-0.981148,0.305945,0.382802,0.38558,,,,0.19,19260817.0,-1.0,47.0
4096.0,32.0,2.0,10000.0,1.0,25.0,0.869113,-0.377961,-0.642187,0.104435,0.353525,0.351048,,,,0.16,19260817.0,-1.0,48.0
4.0,2.0,2.0,100.0,1.0,200.0,0.963678,-0.029528,0.017818,0.055015,0.305577,0.271489,,,,0.41,19260817.0,-1.0,49.0
4.0,32.0,8.0,10000.0,1.0,25.0,0.945066,-0.037932,-0.010338,0.067658,0.306822,0.275353,,,,0.16,19260817.0,-1.0,50.0
4.0,2.0,8.0,10000.0,1.0,200.0,0.963953,-0.056363,0.02882,0.054806,0.309534,0.269964,,,,0.48,19260817.0,-1.0,51.0
4096.0,2.0,8.0,10000.0,0.001,200.0,0.874049,-0.011661,-0.187014,0.102447,0.302914,0.298458,,,,0.7,19260817.0,-1.0,52.0
4096.0,32.0,8.0,100.0,1.0,25.0,0.934627,-0.076818,-0.52796,0.073807,0.312517,0.338619,,,,0.25,19260817.0,-1.0,53.0
4.0,2.0,2.0,10000.0,1.0,200.0,0.963678,-0.029528,0.017818,0.055015,0.305577,0.271489,,,,0.4,19260817.0,-1.0,54.0
4096.0,2.0,8.0,100.0,0.001,25.0,0.192081,-0.657914,-1.095194,0.259466,0.387778,0.396523,,,,0.21,19260817.0,-1.0,55.0
4.0,32.0,8.0,10000.0,0.001,25.0,-0.124515,-0.620056,-1.000041,0.306111,0.383325,0.387414,,,,0.16,19260817.0,-1.0,56.0
4.0,2.0,2.0,10000.0,0.001,200.0,0.290535,0.015716,-0.00796,0.243143,0.298787,0.275028,,,,0.43,19260817.0,-1.0,57.0
4.0,2.0,2.0,100.0,0.001,200.0,0.290535,0.015716,-0.00796,0.243143,0.298787,0.275028,,,,0.43,19260817.0,-1.0,58.0
4096.0,2.0,8.0,100.0,0.001,200.0,0.94847,0.034779,-0.107824,0.065528,0.29588,0.288331,,,,0.73,19260817.0,-1.0,59.0
4096.0,2.0,2.0,10000.0,0.001,25.0,-0.030637,-0.813166,-1.307107,0.293055,0.405528,0.416092,,,,0.18,19260817.0,-1.0,60.0
4.0,32.0,2.0,10000.0,0.001,200.0,0.274179,0.030342,-0.007384,0.24593,0.296559,0.27495,,,,0.4,19260817.0,-1.0,61.0
4096.0,2.0,2.0,100.0,0.001,25.0,-0.012789,-0.701709,-1.144111,0.290506,0.392866,0.401125,,,,0.18,19260817.0,-1.0,62.0
4096.0,2.0,8.0,10000.0,1.0,200.0,0.869545,-0.377967,-0.642204,0.104262,0.353526,0.35105,,,,0.6,19260817.0,-1.0,63.0
256.0,8.0,4.0,1000.0,0.1,100.0,0.871211,0.012608,-0.179996,0.103594,0.299259,0.297575,,,,0.35,19260817.0,-1.0,64.0
64.0,8.0,4.0,1000.0,0.1,100.0,0.961003,0.125808,-0.022457,0.057005,0.281582,0.276999,,,,0.33,19260817.0,-1.0,65.0
1024.0,8.0,4.0,1000.0,0.1,100.0,0.871211,0.012608,-0.179996,0.103594,0.299259,0.297575,,,,0.33,19260817.0,-1.0,66.0
256.0,4.0,4.0,1000.0,0.1,100.0,0.871293,0.013317,-0.180173,0.103561,0.299151,0.297597,,,,0.35,19260817.0,-1.0,67.0
256.0,16.0,4.0,1000.0,0.1,100.0,0.870228,0.006921,-0.190943,0.103989,0.300119,0.298952,,,,0.34,19260817.0,-1.0,68.0
256.0,8.0,2.0,1000.0,0.1,100.0,0.870471,0.015915,-0.171469,0.103891,0.298757,0.296498,,,,0.33,19260817.0,-1.0,69.0
256.0,8.0,8.0,1000.0,0.1,100.0,0.871159,0.011506,-0.181381,0.103615,0.299426,0.297749,,,,0.38,19260817.0,-1.0,70.0
256.0,8.0,4.0,100.0,0.1,100.0,0.949611,0.081182,-0.114033,0.064799,0.28868,0.289138,,,,0.32,19260817.0,-1.0,71.0
256.0,8.0,4.0,10000.0,0.1,100.0,0.871211,0.012608,-0.179996,0.103594,0.299259,0.297575,,,,0.35,19260817.0,-1.0,72.0
256.0,8.0,4.0,1000.0,0.01,100.0,0.873809,-0.008331,-0.186819,0.102544,0.302415,0.298434,,,,0.34,19260817.0,-1.0,73.0
256.0,8.0,4.0,1000.0,1.0,100.0,0.869116,-0.377967,-0.642204,0.104433,0.353526,0.35105,,,,0.36,19260817.0,-1.0,74.0
256.0,8.0,4.0,1000.0,0.1,50.0,0.871214,0.012869,-0.178447,0.103593,0.299219,0.297379,,,,0.23,19260817.0,-1.0,75.0
256.0,8.0,4.0,1000.0,0.1,200.0,0.871207,0.012415,-0.181166,0.103596,0.299288,0.297722,,,,0.55,19260817.0,-1.0,76.0
6.0,8.0,4.0,1000.0,0.1,100.0,0.725155,0.106205,0.015999,0.151335,0.284722,0.27174,,,,0.32,19260817.0,-1.0,77.0
64.0,4.0,4.0,1000.0,0.1,100.0,0.953617,0.122447,-0.025013,0.062169,0.282123,0.277345,,,,0.35,19260817.0,-1.0,78.0
64.0,16.0,4.0,1000.0,0.1,100.0,0.963804,0.122698,-0.022281,0.054919,0.282083,0.276975,,,,0.31,19260817.0,-1.0,79.0
64.0,8.0,2.0,1000.0,0.1,100.0,0.953759,0.122883,-0.02183,0.062074,0.282053,0.276914,,,,0.4,19260817.0,-1.0,80.0
64.0,8.0,8.0,1000.0,0.1,100.0,0.970545,0.123329,-0.024661,0.049542,0.281981,0.277297,,,,0.38,19260817.0,-1.0,81.0
64.0,8.0,4.0,100.0,0.1,100.0,0.961003,0.125808,-0.022457,0.057005,0.281582,0.276999,,,,0.33,19260817.0,-1.0,82.0
64.0,8.0,4.0,10000.0,0.1,100.0,0.961003,0.125808,-0.022457,0.057005,0.281582,0.276999,,,,0.34,19260817.0,-1.0,83.0
64.0,8.0,4.0,1000.0,0.01,100.0,0.968413,0.07114,-0.017593,0.051304,0.290253,0.27634,,,,0.32,19260817.0,-1.0,84.0
64.0,8.0,4.0,1000.0,1.0,100.0,0.950291,-0.065224,-0.553783,0.06436,0.31083,0.341469,,,,0.32,19260817.0,-1.0,85.0
64.0,8.0,4.0,1000.0,0.1,50.0,0.96088,0.126004,-0.020279,0.057094,0.281551,0.276704,,,,0.22,19260817.0,-1.0,86.0
64.0,8.0,4.0,1000.0,0.1,200.0,0.961093,0.125654,-0.02422,0.056939,0.281607,0.277238,,,,0.52,19260817.0,-1.0,87.0
4096.0,8.0,4.0,1000.0,0.1,100.0,0.871211,0.012608,-0.179996,0.103594,0.299259,0.297575,,,,0.34,19260817.0,-1.0,88.0
1024.0,4.0,4.0,1000.0,0.1,100.0,0.871293,0.013317,-0.180173,0.103561,0.299151,0.297597,,,,0.35,19260817.0,-1.0,89.0
1024.0,16.0,4.0,1000.0,0.1,100.0,0.870228,0.006921,-0.190943,0.103989,0.300119,0.298952,,,,0.35,19260817.0,-1.0,90.0
1024.0,8.0,2.0,1000.0,0.1,100.0,0.870471,0.015915,-0.171469,0.103891,0.298757,0.296498,,,,0.33,19260817.0,-1.0,91.0
1024.0,8.0,8.0,1000.0,0.1,100.0,0.871159,0.011506,-0.181381,0.103615,0.299426,0.297749,,,,0.41,19260817.0,-1.0,92.0
1024.0,8.0,4.0,100.0,0.1,100.0,0.949611,0.081182,-0.114033,0.064799,0.28868,0.289138,,,,0.36,19260817.0,-1.0,93.0
1024.0,8.0,4.0,10000.0,0.1,100.0,0.871211,0.012608,-0.179996,0.103594,0.299259,0.297575,,,,0.37,19260817.0,-1.0,94.0
1024.0,8.0,4.0,1000.0,0.01,100.0,0.873809,-0.008331,-0.186819,0.102544,0.302415,0.298434,,,,0.34,19260817.0,-1.0,95.0
1024.0,8.0,4.0,1000.0,1.0,100.0,0.869116,-0.377967,-0.642204,0.104433,0.353526,0.35105,,,,0.43,19260817.0,-1.0,96.0
1024.0,8.0,4.0,1000.0,0.1,50.0,0.871214,0.012869,-0.178447,0.103593,0.299219,0.297379,,,,0.29,19260817.0,-1.0,97.0
1024.0,8.0,4.0,1000.0,0.1,200.0,0.871207,0.012415,-0.181166,0.103596,0.299288,0.297722,,,,0.71,19260817.0,-1.0,98.0
256.0,2.0,4.0,1000.0,0.1,100.0,0.871267,0.014404,-0.179285,0.103572,0.298986,0.297485,,,,0.38,19260817.0,-1.0,99.0
256.0,4.0,2.0,1000.0,0.1,100.0,0.870472,0.015915,-0.17147,0.103891,0.298757,0.296498,,,,0.33,19260817.0,-1.0,100.0
256.0,4.0,8.0,1000.0,0.1,100.0,0.871263,0.012257,-0.180505,0.103573,0.299312,0.297639,,,,0.52,19260817.0,-1.0,101.0
256.0,4.0,4.0,100.0,0.1,100.0,0.9496,0.081113,-0.114338,0.064805,0.288691,0.289177,,,,0.38,19260817.0,-1.0,102.0
256.0,4.0,4.0,10000.0,0.1,100.0,0.871293,0.013317,-0.180173,0.103561,0.299151,0.297597,,,,0.4,19260817.0,-1.0,103.0
256.0,4.0,4.0,1000.0,0.01,100.0,0.873686,-0.008404,-0.187357,0.102594,0.302426,0.298502,,,,0.53,19260817.0,-1.0,104.0
256.0,4.0,4.0,1000.0,1.0,100.0,0.869116,-0.377967,-0.642204,0.104433,0.353526,0.35105,,,,0.6,19260817.0,-1.0,105.0
256.0,4.0,4.0,1000.0,0.1,50.0,0.871295,0.013592,-0.178597,0.10356,0.29911,0.297398,,,,0.28,19260817.0,-1.0,106.0
256.0,4.0,4.0,1000.0,0.1,200.0,0.871289,0.013112,-0.181368,0.103563,0.299182,0.297748,,,,0.78,19260817.0,-1.0,107.0
256.0,16.0,2.0,1000.0,0.1,100.0,0.870144,0.008196,-0.190488,0.104022,0.299927,0.298895,,,,0.42,19260817.0,-1.0,108.0
256.0,8.0,2.0,100.0,0.1,100.0,0.949579,0.081128,-0.11382,0.064819,0.288689,0.28911,,,,0.43,19260817.0,-1.0,109.0
256.0,8.0,2.0,10000.0,0.1,100.0,0.870471,0.015915,-0.171469,0.103891,0.298757,0.296498,,,,0.34,19260817.0,-1.0,110.0
256.0,8.0,2.0,1000.0,0.01,100.0,0.873435,-0.007997,-0.186362,0.102696,0.302365,0.298376,,,,0.32,19260817.0,-1.0,111.0
256.0,8.0,2.0,1000.0,1.0,100.0,0.869116,-0.377967,-0.642204,0.104433,0.353526,0.35105,,,,0.35,19260817.0,-1.0,112.0
256.0,8.0,2.0,1000.0,0.1,50.0,0.870449,0.016159,-0.169658,0.1039,0.29872,0.296268,,,,0.3,19260817.0,-1.0,113.0
256.0,8.0,2.0,1000.0,0.1,200.0,0.870484,0.015731,-0.172822,0.103886,0.298785,0.296669,,,,0.59,19260817.0,-1.0,114.0
256.0,16.0,8.0,1000.0,0.1,100.0,0.870255,0.008025,-0.191035,0.103978,0.299952,0.298963,,,,0.46,19260817.0,-1.0,115.0
256.0,8.0,8.0,100.0,0.1,100.0,0.950172,0.081113,-0.113287,0.064437,0.288691,0.289041,,,,0.45,19260817.0,-1.0,116.0
256.0,8.0,8.0,10000.0,0.1,100.0,0.871159,0.011506,-0.181381,0.103615,0.299426,0.297749,,,,0.43,19260817.0,-1.0,117.0
256.0,8.0,8.0,1000.0,0.01,100.0,0.873743,-0.008733,-0.187604,0.102571,0.302475,0.298532,,,,0.44,19260817.0,-1.0,118.0
256.0,8.0,8.0,1000.0,1.0,100.0,0.869116,-0.377967,-0.642204,0.104433,0.353526,0.35105,,,,0.46,19260817.0,-1.0,119.0
256.0,8.0,8.0,1000.0,0.1,50.0,0.87116,0.011769,-0.179833,0.103615,0.299386,0.297554,,,,0.26,19260817.0,-1.0,120.0
256.0,8.0,8.0,1000.0,0.1,200.0,0.871156,0.01131,-0.182548,0.103616,0.299455,0.297896,,,,0.65,19260817.0,-1.0,121.0
256.0,16.0,4.0,100.0,0.1,100.0,0.949401,0.081004,-0.113963,0.064933,0.288708,0.289129,,,,0.39,19260817.0,-1.0,122.0
256.0,8.0,4.0,100.0,0.01,100.0,0.950633,0.041737,-0.107148,0.064138,0.294811,0.288243,,,,0.36,19260817.0,-1.0,123.0
256.0,8.0,4.0,100.0,1.0,100.0,0.935991,-0.022558,-0.459188,0.073032,0.304541,0.330911,,,,0.39,19260817.0,-1.0,124.0
256.0,8.0,4.0,100.0,0.1,50.0,0.949526,0.081364,-0.112446,0.064853,0.288652,0.288932,,,,0.26,19260817.0,-1.0,125.0
256.0,8.0,4.0,100.0,0.1,200.0,0.949649,0.081057,-0.115261,0.064774,0.2887,0.289297,,,,0.56,19260817.0,-1.0,126.0
256.0,16.0,4.0,10000.0,0.1,100.0,0.870228,0.006921,-0.190943,0.103989,0.300119,0.298952,,,,0.33,19260817.0,-1.0,127.0
256.0,8.0,4.0,10000.0,0.01,100.0,0.873809,-0.008331,-0.186819,0.102544,0.302415,0.298434,,,,0.33,19260817.0,-1.0,128.0
256.0,8.0,4.0,10000.0,1.0,100.0,0.869116,-0.377967,-0.642204,0.104433,0.353526,0.35105,,,,0.36,19260817.0,-1.0,129.0
256.0,8.0,4.0,10000.0,0.1,50.0,0.871214,0.012869,-0.178447,0.103593,0.299219,0.297379,,,,0.22,19260817.0,-1.0,130.0
256.0,8.0,4.0,10000.0,0.1,200.0,0.871207,0.012415,-0.181166,0.103596,0.299288,0.297722,,,,0.63,19260817.0,-1.0,131.0
256.0,16.0,4.0,1000.0,0.1,50.0,0.87019,0.007177,-0.189308,0.104004,0.300081,0.298747,,,,0.23,19260817.0,-1.0,132.0
256.0,8.0,4.0,1000.0,0.01,50.0,0.873445,-0.00838,-0.186882,0.102692,0.302423,0.298442,,,,0.23,19260817.0,-1.0,133.0
256.0,8.0,4.0,1000.0,1.0,50.0,0.869545,-0.377967,-0.639353,0.104262,0.353526,0.350746,,,,0.24,19260817.0,-1.0,134.0
256.0,8.0,4.0,1000.0,0.1,25.0,0.871187,0.013069,-0.177165,0.103604,0.299189,0.297218,,,,0.18,19260817.0,-1.0,135.0
256.0,16.0,4.0,1000.0,0.1,200.0,0.870253,0.00673,-0.192174,0.103979,0.300148,0.299106,,,,0.53,19260817.0,-1.0,136.0
256.0,8.0,4.0,1000.0,0.01,200.0,0.873891,-0.008668,-0.187127,0.102511,0.302466,0.298473,,,,0.55,19260817.0,-1.0,137.0
256.0,8.0,4.0,1000.0,1.0,200.0,0.869116,-0.377967,-0.642204,0.104433,0.353526,0.35105,,,,0.54,19260817.0,-1.0,138.0
6.0,8.0,4.0,1000.0,0.1,50.0,0.725155,0.106205,0.015999,0.151335,0.284722,0.27174,,,,0.2,19260817.0,-1.0,139.0
64.0,4.0,4.0,1000.0,0.1,50.0,0.95349,0.122646,-0.022823,0.062254,0.282091,0.277049,,,,0.22,19260817.0,-1.0,140.0
64.0,16.0,4.0,1000.0,0.1,50.0,0.963685,0.12289,-0.020105,0.05501,0.282052,0.27668,,,,0.21,19260817.0,-1.0,141.0
64.0,8.0,2.0,1000.0,0.1,50.0,0.95363,0.123082,-0.019646,0.06216,0.282021,0.276618,,,,0.22,19260817.0,-1.0,142.0
64.0,8.0,8.0,1000.0,0.1,50.0,0.970433,0.123522,-0.022482,0.049636,0.28195,0.277002,,,,0.24,19260817.0,-1.0,143.0
64.0,8.0,4.0,100.0,0.1,50.0,0.96088,0.126004,-0.020279,0.057094,0.281551,0.276704,,,,0.22,19260817.0,-1.0,144.0
64.0,8.0,4.0,10000.0,0.1,50.0,0.96088,0.126004,-0.020279,0.057094,0.281551,0.276704,,,,0.23,19260817.0,-1.0,145.0
64.0,8.0,4.0,1000.0,0.01,50.0,0.968268,0.070939,-0.022891,0.051422,0.290285,0.277058,,,,0.23,19260817.0,-1.0,146.0
64.0,8.0,4.0,1000.0,1.0,50.0,0.950291,-0.065224,-0.553783,0.06436,0.31083,0.341469,,,,0.22,19260817.0,-1.0,147.0
64.0,8.0,4.0,1000.0,0.1,25.0,0.960772,0.126162,-0.018559,0.057174,0.281525,0.276471,,,,0.18,19260817.0,-1.0,148.0
6.0,8.0,4.0,1000.0,0.1,25.0,0.725141,0.106204,0.015996,0.151339,0.284722,0.27174,,,,0.16,19260817.0,-1.0,149.0
64.0,4.0,4.0,1000.0,0.1,25.0,0.953379,0.122807,-0.02109,0.062329,0.282065,0.276814,,,,0.18,19260817.0,-1.0,150.0
64.0,16.0,4.0,1000.0,0.1,25.0,0.96358,0.123047,-0.018382,0.055089,0.282027,0.276447,,,,0.16,19260817.0,-1.0,151.0
64.0,8.0,2.0,1000.0,0.1,25.0,0.953433,0.123285,-0.017957,0.062292,0.281989,0.276389,,,,0.17,19260817.0,-1.0,152.0
64.0,8.0,8.0,1000.0,0.1,25.0,0.970336,0.123678,-0.020758,0.049717,0.281925,0.276769,,,,0.18,19260817.0,-1.0,153.0
64.0,8.0,4.0,100.0,0.1,25.0,0.960772,0.126162,-0.018559,0.057174,0.281525,0.276471,,,,0.2,19260817.0,-1.0,154.0
64.0,8.0,4.0,10000.0,0.1,25.0,0.960772,0.126162,-0.018559,0.057174,0.281525,0.276471,,,,0.19,19260817.0,-1.0,155.0
64.0,8.0,4.0,1000.0,0.01,25.0,0.954775,0.071288,-0.020842,0.061388,0.29023,0.27678,,,,0.19,19260817.0,-1.0,156.0
64.0,8.0,4.0,1000.0,1.0,25.0,0.950291,-0.065224,-0.553783,0.06436,0.31083,0.341469,,,,0.19,19260817.0,-1.0,157.0
6.0,4.0,4.0,1000.0,0.1,25.0,0.769471,0.114473,0.014044,0.138599,0.283402,0.27201,,,,0.17,19260817.0,-1.0,158.0
256.0,4.0,4.0,1000.0,0.1,25.0,0.871246,0.013776,-0.17728,0.10358,0.299082,0.297232,,,,0.18,19260817.0,-1.0,159.0
64.0,2.0,4.0,1000.0,0.1,25.0,0.950342,0.120967,-0.018434,0.064327,0.282361,0.276454,,,,0.28,19260817.0,-1.0,160.0
64.0,4.0,2.0,1000.0,0.1,25.0,0.963029,0.124387,-0.019971,0.055504,0.281811,0.276662,,,,0.19,19260817.0,-1.0,161.0
64.0,4.0,8.0,1000.0,0.1,25.0,0.955434,0.123401,-0.020438,0.06094,0.28197,0.276725,,,,0.2,19260817.0,-1.0,162.0
64.0,4.0,4.0,100.0,0.1,25.0,0.953379,0.122807,-0.02109,0.062329,0.282065,0.276814,,,,0.18,19260817.0,-1.0,163.0
64.0,4.0,4.0,10000.0,0.1,25.0,0.953379,0.122807,-0.02109,0.062329,0.282065,0.276814,,,,0.19,19260817.0,-1.0,164.0
64.0,4.0,4.0,1000.0,0.01,25.0,0.958214,0.073007,-0.019502,0.059008,0.289962,0.276599,,,,0.19,19260817.0,-1.0,165.0
64.0,4.0,4.0,1000.0,1.0,25.0,0.9504,-0.066633,-0.556654,0.064289,0.311035,0.341784,,,,0.18,19260817.0,-1.0,166.0
6.0,16.0,4.0,1000.0,0.1,25.0,0.736286,0.106313,0.028077,0.148239,0.284705,0.270067,,,,0.15,19260817.0,-1.0,167.0
256.0,16.0,4.0,1000.0,0.1,25.0,0.870153,0.007389,-0.187962,0.104019,0.300049,0.298578,,,,0.18,19260817.0,-1.0,168.0
64.0,32.0,4.0,1000.0,0.1,25.0,0.960292,0.125307,-0.014905,0.057522,0.281663,0.275974,,,,0.15,19260817.0,-1.0,169.0
64.0,16.0,2.0,1000.0,0.1,25.0,0.966374,0.131776,-0.022074,0.052934,0.28062,0.276947,,,,0.16,19260817.0,-1.0,170.0
64.0,16.0,8.0,1000.0,0.1,25.0,0.968229,0.122773,-0.01528,0.051453,0.282071,0.276025,,,,0.2,19260817.0,-1.0,171.0
64.0,16.0,4.0,100.0,0.1,25.0,0.96358,0.123047,-0.018382,0.055089,0.282027,0.276447,,,,0.18,19260817.0,-1.0,172.0
64.0,16.0,4.0,10000.0,0.1,25.0,0.96358,0.123047,-0.018382,0.055089,0.282027,0.276447,,,,0.17,19260817.0,-1.0,173.0
64.0,16.0,4.0,1000.0,0.01,25.0,0.952912,0.071442,-0.019082,0.06264,0.290206,0.276542,,,,0.17,19260817.0,-1.0,174.0
