n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,warnings,Precedence
200.0,24.0,0.7,0.85,0.0001,0.01,0.011212,-0.008583,-0.043881,0.287044,0.302453,0.279886,,,,0.93,19260817.0,-1.0,none,171.0
200.0,24.0,0.7,0.85,0.0001,1.0,0.00835,-0.008237,-0.045859,0.287459,0.302401,0.280151,,,,0.66,19260817.0,-1.0,none,172.0
200.0,24.0,0.7,0.7,1e-08,0.1,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.81,19260817.0,-1.0,none,173.0
200.0,24.0,0.7,0.7,1e-06,0.01,0.00011,-0.00899,-0.048034,0.288651,0.302514,0.280442,,,,2.37,19260817.0,-1.0,none,174.0
200.0,24.0,0.7,0.7,1e-06,1.0,8.4e-05,-0.008989,-0.048042,0.288654,0.302514,0.280443,,,,2.13,19260817.0,-1.0,none,175.0
200.0,24.0,0.7,0.7,0.1,0.1,0.984688,-0.037639,0.157604,0.03572,0.306779,0.251428,,,,1.41,19260817.0,-1.0,none,176.0
200.0,24.0,0.7,0.7,0.01,0.01,0.572449,0.013042,0.008821,0.188751,0.299193,0.272729,,,,1.15,19260817.0,-1.0,none,177.0
200.0,24.0,0.7,0.7,0.01,1.0,0.461782,0.016172,0.024888,0.211775,0.298718,0.27051,,,,1.14,19260817.0,-1.0,none,178.0
200.0,24.0,0.7,0.7,0.0001,0.001,0.010881,-0.007979,-0.044822,0.287092,0.302362,0.280012,,,,0.99,19260817.0,-1.0,none,179.0
200.0,24.0,0.7,0.7,0.0001,10.0,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.52,19260817.0,-1.0,none,180.0
50.0,24.0,1.0,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.55,19260817.0,-1.0,none,181.0
25.0,12.0,1.0,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.05,19260817.0,-1.0,none,182.0
25.0,48.0,1.0,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.05,19260817.0,-1.0,none,183.0
25.0,24.0,0.85,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.02,19260817.0,-1.0,none,184.0
25.0,24.0,1.0,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.1,19260817.0,-1.0,none,185.0
25.0,24.0,1.0,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.62,19260817.0,-1.0,none,186.0
25.0,24.0,1.0,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.91,19260817.0,-1.0,none,187.0
50.0,3.0,0.4,1.0,0.1,0.0001,0.735389,0.012811,0.037893,0.148491,0.299228,0.2687,,,,0.34,19260817.0,-1.0,none,188.0
25.0,6.0,0.4,1.0,0.1,0.0001,0.656837,-0.036817,0.008819,0.169101,0.306657,0.27273,,,,0.08,19260817.0,-1.0,none,189.0
25.0,3.0,0.55,1.0,0.1,0.0001,0.54428,0.064204,0.041604,0.19487,0.291335,0.268181,,,,0.1,19260817.0,-1.0,none,190.0
25.0,3.0,0.4,0.85,0.1,0.0001,0.539456,0.032147,0.014995,0.195899,0.296283,0.271879,,,,0.2,19260817.0,-1.0,none,191.0
25.0,3.0,0.4,1.0,0.01,0.0001,0.092317,-0.005809,-0.018825,0.275019,0.302037,0.276507,,,,0.32,19260817.0,-1.0,none,192.0
25.0,3.0,0.4,1.0,0.1,0.001,0.544212,0.06422,0.04161,0.194885,0.291333,0.26818,,,,0.14,19260817.0,-1.0,none,193.0
50.0,3.0,0.55,1.0,0.1,0.0001,0.735389,0.012811,0.037893,0.148491,0.299228,0.2687,,,,0.24,19260817.0,-1.0,none,194.0
25.0,6.0,0.55,1.0,0.1,0.0001,0.656837,-0.036817,0.008819,0.169101,0.306657,0.27273,,,,0.06,19260817.0,-1.0,none,195.0
25.0,3.0,0.7,1.0,0.1,0.0001,0.54428,0.064204,0.041604,0.19487,0.291335,0.268181,,,,0.35,19260817.0,-1.0,none,196.0
25.0,3.0,0.55,0.85,0.1,0.0001,0.539456,0.032147,0.014995,0.195899,0.296283,0.271879,,,,0.22,19260817.0,-1.0,none,197.0
25.0,3.0,0.55,1.0,0.01,0.0001,0.092317,-0.005809,-0.018825,0.275019,0.302037,0.276507,,,,0.31,19260817.0,-1.0,none,198.0
25.0,3.0,0.55,1.0,0.1,0.001,0.544212,0.06422,0.04161,0.194885,0.291333,0.26818,,,,0.02,19260817.0,-1.0,none,199.0
50.0,3.0,0.4,1.0,0.1,0.001,0.735312,0.012854,0.037922,0.148512,0.299221,0.268696,,,,0.35,19260817.0,-1.0,none,200.0
25.0,6.0,0.4,1.0,0.1,0.001,0.656759,-0.036781,0.008845,0.16912,0.306652,0.272726,,,,0.13,19260817.0,-1.0,none,201.0
25.0,3.0,0.4,0.85,0.1,0.001,0.53939,0.032168,0.015014,0.195913,0.29628,0.271876,,,,0.02,19260817.0,-1.0,none,202.0
25.0,3.0,0.4,1.0,0.01,0.001,0.092301,-0.005808,-0.018829,0.275022,0.302037,0.276507,,,,0.35,19260817.0,-1.0,none,203.0
25.0,3.0,0.4,1.0,0.1,0.01,0.543533,0.064379,0.041676,0.19503,0.291308,0.268171,,,,0.02,19260817.0,-1.0,none,204.0
50.0,3.0,1.0,1.0,0.1,0.0001,0.735389,0.012811,0.037893,0.148491,0.299228,0.2687,,,,0.03,19260817.0,-1.0,none,205.0
25.0,6.0,1.0,1.0,0.1,0.0001,0.656837,-0.036817,0.008819,0.169101,0.306657,0.27273,,,,0.1,19260817.0,-1.0,none,206.0
25.0,3.0,0.85,1.0,0.1,0.0001,0.54428,0.064204,0.041604,0.19487,0.291335,0.268181,,,,0.23,19260817.0,-1.0,none,207.0
25.0,3.0,1.0,0.85,0.1,0.0001,0.539456,0.032147,0.014995,0.195899,0.296283,0.271879,,,,0.02,19260817.0,-1.0,none,208.0
25.0,3.0,1.0,1.0,0.01,0.0001,0.092317,-0.005809,-0.018825,0.275019,0.302037,0.276507,,,,0.36,19260817.0,-1.0,none,209.0
25.0,3.0,1.0,1.0,0.1,0.001,0.544212,0.06422,0.04161,0.194885,0.291333,0.26818,,,,0.22,19260817.0,-1.0,none,210.0
50.0,3.0,0.85,1.0,0.1,0.0001,0.735389,0.012811,0.037893,0.148491,0.299228,0.2687,,,,0.07,19260817.0,-1.0,none,211.0
25.0,6.0,0.85,1.0,0.1,0.0001,0.656837,-0.036817,0.008819,0.169101,0.306657,0.27273,,,,0.08,19260817.0,-1.0,none,212.0
25.0,3.0,0.85,0.85,0.1,0.0001,0.539456,0.032147,0.014995,0.195899,0.296283,0.271879,,,,0.22,19260817.0,-1.0,none,213.0
25.0,3.0,0.85,1.0,0.01,0.0001,0.092317,-0.005809,-0.018825,0.275019,0.302037,0.276507,,,,0.02,19260817.0,-1.0,none,214.0
25.0,3.0,0.85,1.0,0.1,0.001,0.544212,0.06422,0.04161,0.194885,0.291333,0.26818,,,,0.37,19260817.0,-1.0,none,215.0
50.0,3.0,1.0,1.0,0.1,0.001,0.735312,0.012854,0.037922,0.148512,0.299221,0.268696,,,,0.13,19260817.0,-1.0,none,216.0
25.0,6.0,1.0,1.0,0.1,0.001,0.656759,-0.036781,0.008845,0.16912,0.306652,0.272726,,,,0.04,19260817.0,-1.0,none,217.0
25.0,3.0,1.0,0.85,0.1,0.001,0.53939,0.032168,0.015014,0.195913,0.29628,0.271876,,,,0.13,19260817.0,-1.0,none,218.0
25.0,3.0,1.0,1.0,0.01,0.001,0.092301,-0.005808,-0.018829,0.275022,0.302037,0.276507,,,,0.02,19260817.0,-1.0,none,219.0
25.0,3.0,1.0,1.0,0.1,0.01,0.543533,0.064379,0.041676,0.19503,0.291308,0.268171,,,,0.18,19260817.0,-1.0,none,220.0
50.0,192.0,0.4,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.45,19260817.0,-1.0,none,221.0
25.0,96.0,0.4,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.28,19260817.0,-1.0,none,222.0
25.0,192.0,0.55,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.12,19260817.0,-1.0,none,223.0
25.0,192.0,0.4,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.05,19260817.0,-1.0,none,224.0
25.0,192.0,0.4,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.04,19260817.0,-1.0,none,225.0
25.0,192.0,0.4,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.29,19260817.0,-1.0,none,226.0
50.0,96.0,0.4,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.15,19260817.0,-1.0,none,227.0
25.0,48.0,0.4,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.06,19260817.0,-1.0,none,228.0
25.0,96.0,0.55,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.36,19260817.0,-1.0,none,229.0
25.0,96.0,0.4,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.25,19260817.0,-1.0,none,230.0
25.0,96.0,0.4,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.24,19260817.0,-1.0,none,231.0
25.0,96.0,0.4,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.28,19260817.0,-1.0,none,232.0
50.0,192.0,0.55,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.46,19260817.0,-1.0,none,233.0
25.0,192.0,0.7,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.42,19260817.0,-1.0,none,234.0
25.0,192.0,0.55,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.25,19260817.0,-1.0,none,235.0
25.0,192.0,0.55,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.27,19260817.0,-1.0,none,236.0
25.0,192.0,0.55,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.11,19260817.0,-1.0,none,237.0
50.0,192.0,0.4,0.4,0.1,0.001,0.788133,0.059286,0.044141,0.13287,0.2921,0.267826,,,,0.21,19260817.0,-1.0,none,238.0
25.0,192.0,0.4,0.55,0.1,0.001,0.62089,-0.006544,0.100915,0.177737,0.302147,0.25975,,,,0.2,19260817.0,-1.0,none,239.0
25.0,192.0,0.4,0.4,0.01,0.001,0.117322,0.012775,-0.02486,0.271205,0.299233,0.277324,,,,0.24,19260817.0,-1.0,none,240.0
25.0,192.0,0.4,0.4,0.1,0.01,0.598389,0.102913,0.034363,0.182936,0.285246,0.269192,,,,0.44,19260817.0,-1.0,none,241.0
50.0,24.0,0.4,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.25,19260817.0,-1.0,none,242.0
25.0,12.0,0.4,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.08,19260817.0,-1.0,none,243.0
25.0,24.0,0.55,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.32,19260817.0,-1.0,none,244.0
25.0,24.0,0.4,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.03,19260817.0,-1.0,none,245.0
25.0,24.0,0.4,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.04,19260817.0,-1.0,none,246.0
25.0,24.0,0.4,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.39,19260817.0,-1.0,none,247.0
50.0,12.0,0.4,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.23,19260817.0,-1.0,none,248.0
25.0,6.0,0.4,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.45,19260817.0,-1.0,none,249.0
25.0,12.0,0.55,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.29,19260817.0,-1.0,none,250.0
25.0,12.0,0.4,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.25,19260817.0,-1.0,none,251.0
25.0,12.0,0.4,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.31,19260817.0,-1.0,none,252.0
25.0,12.0,0.4,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.61,19260817.0,-1.0,none,253.0
50.0,24.0,0.55,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.27,19260817.0,-1.0,none,254.0
25.0,48.0,0.55,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.58,19260817.0,-1.0,none,255.0
25.0,24.0,0.7,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.17,19260817.0,-1.0,none,256.0
25.0,24.0,0.55,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.11,19260817.0,-1.0,none,257.0
25.0,24.0,0.55,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.03,19260817.0,-1.0,none,258.0
25.0,24.0,0.55,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.1,19260817.0,-1.0,none,259.0
50.0,24.0,0.4,0.4,0.1,0.001,0.788133,0.059286,0.044141,0.13287,0.2921,0.267826,,,,0.42,19260817.0,-1.0,none,260.0
25.0,48.0,0.4,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.86,19260817.0,-1.0,none,261.0
25.0,24.0,0.4,0.55,0.1,0.001,0.62089,-0.006544,0.100915,0.177737,0.302147,0.25975,,,,0.34,19260817.0,-1.0,none,262.0
25.0,24.0,0.4,0.4,0.01,0.001,0.117322,0.012775,-0.02486,0.271205,0.299233,0.277324,,,,0.02,19260817.0,-1.0,none,263.0
25.0,24.0,0.4,0.4,0.1,0.01,0.598389,0.102913,0.034363,0.182936,0.285246,0.269192,,,,0.29,19260817.0,-1.0,none,264.0
50.0,192.0,1.0,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.61,19260817.0,-1.0,none,265.0
25.0,96.0,1.0,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.06,19260817.0,-1.0,none,266.0
25.0,192.0,0.85,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.16,19260817.0,-1.0,none,267.0
25.0,192.0,1.0,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.45,19260817.0,-1.0,none,268.0
25.0,192.0,1.0,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.42,19260817.0,-1.0,none,269.0
25.0,192.0,1.0,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.29,19260817.0,-1.0,none,270.0
50.0,96.0,1.0,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.32,19260817.0,-1.0,none,271.0
25.0,96.0,0.85,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.48,19260817.0,-1.0,none,272.0
25.0,96.0,1.0,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.14,19260817.0,-1.0,none,273.0
25.0,96.0,1.0,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.56,19260817.0,-1.0,none,274.0
25.0,96.0,1.0,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.16,19260817.0,-1.0,none,275.0
50.0,192.0,0.85,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.24,19260817.0,-1.0,none,276.0
25.0,192.0,0.85,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.29,19260817.0,-1.0,none,277.0
25.0,192.0,0.85,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.15,19260817.0,-1.0,none,278.0
25.0,192.0,0.85,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.49,19260817.0,-1.0,none,279.0
50.0,192.0,1.0,0.4,0.1,0.001,0.788133,0.059286,0.044141,0.13287,0.2921,0.267826,,,,0.6,19260817.0,-1.0,none,280.0
25.0,192.0,1.0,0.55,0.1,0.001,0.62089,-0.006544,0.100915,0.177737,0.302147,0.25975,,,,0.03,19260817.0,-1.0,none,281.0
25.0,192.0,1.0,0.4,0.01,0.001,0.117322,0.012775,-0.02486,0.271205,0.299233,0.277324,,,,0.07,19260817.0,-1.0,none,282.0
25.0,192.0,1.0,0.4,0.1,0.01,0.598389,0.102913,0.034363,0.182936,0.285246,0.269192,,,,0.14,19260817.0,-1.0,none,283.0
50.0,12.0,1.0,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.35,19260817.0,-1.0,none,284.0
25.0,6.0,1.0,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.03,19260817.0,-1.0,none,285.0
25.0,12.0,0.85,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.07,19260817.0,-1.0,none,286.0
25.0,12.0,1.0,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.55,19260817.0,-1.0,none,287.0
25.0,12.0,1.0,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.29,19260817.0,-1.0,none,288.0
25.0,12.0,1.0,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.09,19260817.0,-1.0,none,289.0
50.0,24.0,0.85,0.4,0.1,0.0001,0.788224,0.059255,0.044094,0.132842,0.292104,0.267833,,,,0.47,19260817.0,-1.0,none,290.0
25.0,48.0,0.85,0.4,0.1,0.0001,0.599269,0.103039,0.034042,0.182735,0.285226,0.269237,,,,0.28,19260817.0,-1.0,none,291.0
25.0,24.0,0.85,0.55,0.1,0.0001,0.620973,-0.006575,0.10092,0.177718,0.302152,0.25975,,,,0.17,19260817.0,-1.0,none,292.0
25.0,24.0,0.85,0.4,0.01,0.0001,0.117346,0.012779,-0.024858,0.271201,0.299233,0.277324,,,,0.93,19260817.0,-1.0,none,293.0
25.0,24.0,0.85,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.22,19260817.0,-1.0,none,294.0
50.0,24.0,1.0,0.4,0.1,0.001,0.788133,0.059286,0.044141,0.13287,0.2921,0.267826,,,,0.8,19260817.0,-1.0,none,295.0
25.0,48.0,1.0,0.4,0.1,0.001,0.599189,0.103027,0.034071,0.182754,0.285228,0.269233,,,,0.06,19260817.0,-1.0,none,296.0
25.0,24.0,1.0,0.55,0.1,0.001,0.62089,-0.006544,0.100915,0.177737,0.302147,0.25975,,,,0.04,19260817.0,-1.0,none,297.0
25.0,24.0,1.0,0.4,0.01,0.001,0.117322,0.012775,-0.02486,0.271205,0.299233,0.277324,,,,0.03,19260817.0,-1.0,none,298.0
25.0,24.0,1.0,0.4,0.1,0.01,0.598389,0.102913,0.034363,0.182936,0.285246,0.269192,,,,0.47,19260817.0,-1.0,none,299.0
