alpha,tol,max_iter,fit_intercept,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Precedence
0.001,1e-05,1000.0,False,-2.181093,-2.909088,-4.099395,0.514854,0.595443,0.618607,,,,0.0,19260817.0,145.0
0.0001,0.0001,1000.0,False,-2.181093,-2.909094,-4.099416,0.514854,0.595443,0.618609,,,,0.0,19260817.0,146.0
0.1,0.1,10000.0,True,0.365964,-0.054074,-0.070596,0.229855,0.309199,0.283445,,,,0.0,19260817.0,147.0
10.0,0.1,10000.0,True,0.365689,-0.045767,-0.066149,0.229904,0.307978,0.282856,,,,0.0,19260817.0,148.0
1.0,0.01,10000.0,True,0.365961,-0.053297,-0.070209,0.229855,0.309085,0.283394,,,,0.0,19260817.0,149.0
1.0,0.1,5000.0,True,0.365961,-0.053297,-0.070209,0.229855,0.309085,0.283394,,,,0.0,19260817.0,150.0
0.1,0.01,10000.0,True,0.365964,-0.054074,-0.070596,0.229855,0.309199,0.283445,,,,0.0,19260817.0,151.0
0.1,0.1,5000.0,True,0.365964,-0.054074,-0.070596,0.229855,0.309199,0.283445,,,,0.0,19260817.0,152.0
0.1,0.1,10000.0,False,-2.181099,-2.908532,-4.097106,0.514855,0.5954,0.618469,,,,0.0,19260817.0,153.0
100.0,0.1,10000.0,True,0.350353,0.00487,-0.036413,0.232667,0.300429,0.278883,,,,0.0,19260817.0,154.0
10.0,0.01,10000.0,True,0.365689,-0.045767,-0.066149,0.229904,0.307978,0.282856,,,,0.0,19260817.0,155.0
10.0,0.1,5000.0,True,0.365689,-0.045767,-0.066149,0.229904,0.307978,0.282856,,,,0.0,19260817.0,156.0
10.0,0.1,10000.0,False,-2.214938,-2.889828,-3.971134,0.517586,0.593974,0.610778,,,,0.0,19260817.0,157.0
1.0,0.001,10000.0,True,0.365961,-0.053297,-0.070209,0.229855,0.309085,0.283394,,,,0.0,19260817.0,158.0
1.0,0.01,5000.0,True,0.365961,-0.053297,-0.070209,0.229855,0.309085,0.283394,,,,0.0,19260817.0,159.0
1.0,0.01,10000.0,False,-2.181673,-2.904002,-4.077685,0.514901,0.595055,0.617289,,,,0.0,19260817.0,160.0
1.0,0.1,5000.0,False,-2.181673,-2.904002,-4.077685,0.514901,0.595055,0.617289,,,,0.0,19260817.0,161.0
0.1,0.1,1000.0,True,0.365964,-0.054074,-0.070596,0.229855,0.309199,0.283445,,,,0.0,19260817.0,162.0
10.0,0.1,1000.0,True,0.365689,-0.045767,-0.066149,0.229904,0.307978,0.282856,,,,0.0,19260817.0,163.0
1.0,0.01,1000.0,True,0.365961,-0.053297,-0.070209,0.229855,0.309085,0.283394,,,,0.0,19260817.0,164.0
0.1,0.01,1000.0,True,0.365964,-0.054074,-0.070596,0.229855,0.309199,0.283445,,,,0.0,19260817.0,165.0
0.1,0.1,1000.0,False,-2.181099,-2.908532,-4.097106,0.514855,0.5954,0.618469,,,,0.0,19260817.0,166.0
100.0,0.1,1000.0,True,0.350353,0.00487,-0.036413,0.232667,0.300429,0.278883,,,,0.0,19260817.0,167.0
10.0,0.01,1000.0,True,0.365689,-0.045767,-0.066149,0.229904,0.307978,0.282856,,,,0.0,19260817.0,168.0
10.0,0.1,1000.0,False,-2.214938,-2.889828,-3.971134,0.517586,0.593974,0.610778,,,,0.0,19260817.0,169.0
1.0,0.001,1000.0,True,0.365961,-0.053297,-0.070209,0.229855,0.309085,0.283394,,,,0.0,19260817.0,170.0
1.0,0.01,1000.0,False,-2.181673,-2.904002,-4.077685,0.514901,0.595055,0.617289,,,,0.0,19260817.0,171.0
1000.0,0.01,10000.0,True,0.201669,0.059678,-0.016566,0.257922,0.292039,0.2762,,,,0.0,19260817.0,172.0
1000.0,0.1,5000.0,True,0.201669,0.059678,-0.016566,0.257922,0.292039,0.2762,,,,0.0,19260817.0,173.0
100.0,0.01,10000.0,True,0.350353,0.00487,-0.036413,0.232667,0.300429,0.278883,,,,0.0,19260817.0,174.0
1000.0,0.001,10000.0,True,0.201669,0.059678,-0.016566,0.257922,0.292039,0.2762,,,,0.0,19260817.0,175.0
1000.0,0.01,5000.0,True,0.201669,0.059678,-0.016566,0.257922,0.292039,0.2762,,,,0.0,19260817.0,176.0
1000.0,0.01,10000.0,False,-2.804959,-3.015076,-4.000018,0.563081,0.603461,0.61255,,,,0.0,19260817.0,177.0
100.0,0.1,5000.0,True,0.350353,0.00487,-0.036413,0.232667,0.300429,0.278883,,,,0.0,19260817.0,178.0
1000.0,0.1,5000.0,False,-2.804959,-3.015076,-4.000018,0.563081,0.603461,0.61255,,,,0.0,19260817.0,179.0
1000.0,0.01,1000.0,True,0.201669,0.059678,-0.016566,0.257922,0.292039,0.2762,,,,0.0,19260817.0,180.0
100.0,0.01,1000.0,True,0.350353,0.00487,-0.036413,0.232667,0.300429,0.278883,,,,0.0,19260817.0,181.0
1000.0,0.001,1000.0,True,0.201669,0.059678,-0.016566,0.257922,0.292039,0.2762,,,,0.0,19260817.0,182.0
1000.0,0.01,1000.0,False,-2.804959,-3.015076,-4.000018,0.563081,0.603461,0.61255,,,,0.0,19260817.0,183.0
0.1,1e-05,10000.0,True,0.365964,-0.054074,-0.070596,0.229855,0.309199,0.283445,,,,0.0,19260817.0,184.0
10.0,1e-05,10000.0,True,0.365689,-0.045767,-0.066149,0.229904,0.307978,0.282856,,,,0.0,19260817.0,185.0
1.0,0.0001,10000.0,True,0.365961,-0.053297,-0.070209,0.229855,0.309085,0.283394,,,,0.0,19260817.0,186.0
1.0,1e-05,5000.0,True,0.365961,-0.053297,-0.070209,0.229855,0.309085,0.283394,,,,0.0,19260817.0,187.0
0.1,0.0001,10000.0,True,0.365964,-0.054074,-0.070596,0.229855,0.309199,0.283445,,,,0.0,19260817.0,188.0
0.1,1e-05,5000.0,True,0.365964,-0.054074,-0.070596,0.229855,0.309199,0.283445,,,,0.0,19260817.0,189.0
0.1,1e-05,10000.0,False,-2.181099,-2.908532,-4.097106,0.514855,0.5954,0.618469,,,,0.0,19260817.0,190.0
100.0,1e-05,10000.0,True,0.350353,0.00487,-0.036413,0.232667,0.300429,0.278883,,,,0.0,19260817.0,191.0
10.0,0.0001,10000.0,True,0.365689,-0.045767,-0.066149,0.229904,0.307978,0.282856,,,,0.0,19260817.0,192.0
10.0,1e-05,5000.0,True,0.365689,-0.045767,-0.066149,0.229904,0.307978,0.282856,,,,0.0,19260817.0,193.0
10.0,1e-05,10000.0,False,-2.214938,-2.889828,-3.971134,0.517586,0.593974,0.610778,,,,0.0,19260817.0,194.0
1.0,0.0001,5000.0,True,0.365961,-0.053297,-0.070209,0.229855,0.309085,0.283394,,,,0.0,19260817.0,195.0
1.0,0.0001,10000.0,False,-2.181673,-2.904002,-4.077685,0.514901,0.595055,0.617289,,,,0.0,19260817.0,196.0
1.0,1e-05,5000.0,False,-2.181673,-2.904002,-4.077685,0.514901,0.595055,0.617289,,,,0.0,19260817.0,197.0
0.1,1e-05,1000.0,True,0.365964,-0.054074,-0.070596,0.229855,0.309199,0.283445,,,,0.0,19260817.0,198.0
10.0,1e-05,1000.0,True,0.365689,-0.045767,-0.066149,0.229904,0.307978,0.282856,,,,0.0,19260817.0,199.0
1.0,0.0001,1000.0,True,0.365961,-0.053297,-0.070209,0.229855,0.309085,0.283394,,,,0.0,19260817.0,200.0
0.1,0.0001,1000.0,True,0.365964,-0.054074,-0.070596,0.229855,0.309199,0.283445,,,,0.0,19260817.0,201.0
0.1,1e-05,1000.0,False,-2.181099,-2.908532,-4.097106,0.514855,0.5954,0.618469,,,,0.0,19260817.0,202.0
10.0,0.0001,1000.0,True,0.365689,-0.045767,-0.066149,0.229904,0.307978,0.282856,,,,0.0,19260817.0,203.0
10.0,1e-05,1000.0,False,-2.214938,-2.889828,-3.971134,0.517586,0.593974,0.610778,,,,0.0,19260817.0,204.0
1.0,0.0001,1000.0,False,-2.181673,-2.904002,-4.077685,0.514901,0.595055,0.617289,,,,0.0,19260817.0,205.0
1000.0,0.0001,10000.0,True,0.201669,0.059678,-0.016566,0.257922,0.292039,0.2762,,,,0.0,19260817.0,206.0
100.0,0.0001,10000.0,True,0.350353,0.00487,-0.036413,0.232667,0.300429,0.278883,,,,0.0,19260817.0,207.0
1000.0,0.0001,5000.0,True,0.201669,0.059678,-0.016566,0.257922,0.292039,0.2762,,,,0.0,19260817.0,208.0
1000.0,0.0001,10000.0,False,-2.804959,-3.015076,-4.000018,0.563081,0.603461,0.61255,,,,0.0,19260817.0,209.0
100.0,1e-05,5000.0,True,0.350353,0.00487,-0.036413,0.232667,0.300429,0.278883,,,,0.0,19260817.0,210.0
1000.0,1e-05,5000.0,False,-2.804959,-3.015076,-4.000018,0.563081,0.603461,0.61255,,,,0.0,19260817.0,211.0
