n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Precedence
50.0,192.0,0.4,1.0,1e-08,0.0001,0.003639,-0.009855,-0.051656,0.288141,0.302644,0.280926,,,,0.05,19260817.0,-1.0,412.0
25.0,96.0,0.4,1.0,1e-08,0.0001,0.001851,-0.010429,-0.05224,0.288399,0.30273,0.281004,,,,0.04,19260817.0,-1.0,413.0
25.0,192.0,0.55,1.0,1e-08,0.0001,0.002426,-0.01041,-0.052542,0.288316,0.302727,0.281045,,,,0.03,19260817.0,-1.0,414.0
25.0,192.0,0.4,0.85,1e-08,0.0001,0.001824,-0.01028,-0.052307,0.288403,0.302707,0.281013,,,,0.03,19260817.0,-1.0,415.0
25.0,192.0,0.4,1.0,1e-06,0.0001,0.001851,-0.010429,-0.05224,0.288399,0.30273,0.281004,,,,0.03,19260817.0,-1.0,416.0
25.0,192.0,0.4,1.0,1e-08,0.001,0.019375,-0.005454,-0.045436,0.285856,0.301984,0.280094,,,,0.02,19260817.0,-1.0,417.0
100.0,192.0,0.4,1.0,1e-08,0.0001,0.007563,-0.008779,-0.050768,0.287573,0.302482,0.280808,,,,0.1,19260817.0,-1.0,418.0
50.0,96.0,0.4,1.0,1e-08,0.0001,0.003639,-0.009855,-0.051656,0.288141,0.302644,0.280926,,,,0.05,19260817.0,-1.0,419.0
50.0,192.0,0.55,1.0,1e-08,0.0001,0.004931,-0.009695,-0.052305,0.287954,0.30262,0.281013,,,,0.05,19260817.0,-1.0,420.0
50.0,192.0,0.4,0.85,1e-08,0.0001,0.003581,-0.009844,-0.051842,0.288149,0.302642,0.280951,,,,0.07,19260817.0,-1.0,421.0
50.0,192.0,0.4,1.0,1e-06,0.0001,0.003639,-0.009855,-0.051656,0.288141,0.302644,0.280926,,,,0.05,19260817.0,-1.0,422.0
50.0,192.0,0.4,1.0,1e-08,0.001,0.036647,-4.8e-05,-0.039896,0.283328,0.301171,0.279351,,,,0.05,19260817.0,-1.0,423.0
25.0,48.0,0.4,1.0,1e-08,0.0001,0.001851,-0.010429,-0.05224,0.288399,0.30273,0.281004,,,,0.03,19260817.0,-1.0,424.0
25.0,96.0,0.55,1.0,1e-08,0.0001,0.002426,-0.01041,-0.052542,0.288316,0.302727,0.281045,,,,0.03,19260817.0,-1.0,425.0
25.0,96.0,0.4,0.85,1e-08,0.0001,0.001824,-0.01028,-0.052307,0.288403,0.302707,0.281013,,,,0.04,19260817.0,-1.0,426.0
25.0,96.0,0.4,1.0,1e-06,0.0001,0.001851,-0.010429,-0.05224,0.288399,0.30273,0.281004,,,,0.02,19260817.0,-1.0,427.0
25.0,96.0,0.4,1.0,1e-08,0.001,0.019375,-0.005454,-0.045436,0.285856,0.301984,0.280094,,,,0.03,19260817.0,-1.0,428.0
25.0,192.0,0.7,1.0,1e-08,0.0001,0.002935,-0.010394,-0.052425,0.288242,0.302724,0.281029,,,,0.04,19260817.0,-1.0,429.0
25.0,192.0,0.55,0.85,1e-08,0.0001,0.002381,-0.010419,-0.052573,0.288323,0.302728,0.281049,,,,0.03,19260817.0,-1.0,430.0
25.0,192.0,0.55,1.0,1e-06,0.0001,0.002426,-0.01041,-0.052542,0.288316,0.302727,0.281045,,,,0.03,19260817.0,-1.0,431.0
25.0,192.0,0.55,1.0,1e-08,0.001,0.024976,-0.005014,-0.047651,0.285039,0.301917,0.280391,,,,0.03,19260817.0,-1.0,432.0
25.0,192.0,0.4,0.85,1e-06,0.0001,0.001824,-0.01028,-0.052307,0.288403,0.302707,0.281013,,,,0.03,19260817.0,-1.0,433.0
25.0,192.0,0.4,0.85,1e-08,0.001,0.019087,-0.003734,-0.046022,0.285898,0.301725,0.280173,,,,0.03,19260817.0,-1.0,434.0
25.0,192.0,0.4,1.0,0.0001,0.0001,0.001851,-0.010428,-0.052241,0.288399,0.302729,0.281005,,,,0.03,19260817.0,-1.0,435.0
25.0,192.0,0.4,1.0,1e-06,0.001,0.019375,-0.005454,-0.045436,0.285856,0.301984,0.280094,,,,0.02,19260817.0,-1.0,436.0
25.0,192.0,0.4,1.0,1e-08,0.01,0.177288,0.039106,0.016242,0.26183,0.295216,0.271706,,,,0.03,19260817.0,-1.0,437.0
50.0,192.0,0.4,1.0,0.1,0.0001,0.003395,-0.009905,-0.051764,0.288176,0.302651,0.280941,,,,0.06,19260817.0,-1.0,438.0
25.0,96.0,0.4,1.0,0.1,0.0001,0.001725,-0.010485,-0.052311,0.288417,0.302738,0.281014,,,,0.05,19260817.0,-1.0,439.0
25.0,192.0,0.55,1.0,0.1,0.0001,0.002277,-0.010449,-0.052544,0.288337,0.302733,0.281045,,,,0.04,19260817.0,-1.0,440.0
25.0,192.0,0.4,0.85,0.1,0.0001,0.001705,-0.010353,-0.052288,0.28842,0.302718,0.281011,,,,0.03,19260817.0,-1.0,441.0
25.0,192.0,0.4,1.0,0.01,0.0001,0.001843,-0.010419,-0.05225,0.2884,0.302728,0.281006,,,,0.03,19260817.0,-1.0,442.0
25.0,192.0,0.4,1.0,0.1,0.001,0.018125,-0.005986,-0.046183,0.286038,0.302063,0.280195,,,,0.03,19260817.0,-1.0,443.0
100.0,192.0,0.4,1.0,0.1,0.0001,0.007009,-0.008884,-0.050926,0.287653,0.302498,0.280829,,,,0.09,19260817.0,-1.0,444.0
50.0,96.0,0.4,1.0,0.1,0.0001,0.003395,-0.009905,-0.051764,0.288176,0.302651,0.280941,,,,0.05,19260817.0,-1.0,445.0
50.0,192.0,0.55,1.0,0.1,0.0001,0.004574,-0.009748,-0.052226,0.288005,0.302628,0.281003,,,,0.06,19260817.0,-1.0,446.0
50.0,192.0,0.4,0.85,0.1,0.0001,0.003351,-0.009937,-0.051816,0.288182,0.302656,0.280948,,,,0.05,19260817.0,-1.0,447.0
50.0,192.0,0.4,1.0,0.01,0.0001,0.003623,-0.009858,-0.05168,0.288143,0.302644,0.28093,,,,0.05,19260817.0,-1.0,448.0
50.0,192.0,0.4,1.0,0.1,0.001,0.034171,-0.000651,-0.040974,0.283691,0.301261,0.279496,,,,0.05,19260817.0,-1.0,449.0
25.0,48.0,0.4,1.0,0.1,0.0001,0.001725,-0.010485,-0.052311,0.288417,0.302738,0.281014,,,,0.03,19260817.0,-1.0,450.0
25.0,96.0,0.55,1.0,0.1,0.0001,0.002277,-0.010449,-0.052544,0.288337,0.302733,0.281045,,,,0.03,19260817.0,-1.0,451.0
25.0,96.0,0.4,0.85,0.1,0.0001,0.001705,-0.010353,-0.052288,0.28842,0.302718,0.281011,,,,0.03,19260817.0,-1.0,452.0
25.0,96.0,0.4,1.0,0.01,0.0001,0.001843,-0.010419,-0.05225,0.2884,0.302728,0.281006,,,,0.03,19260817.0,-1.0,453.0
25.0,96.0,0.4,1.0,0.1,0.001,0.018125,-0.005986,-0.046183,0.286038,0.302063,0.280195,,,,0.03,19260817.0,-1.0,454.0
25.0,192.0,0.7,1.0,0.1,0.0001,0.002739,-0.01038,-0.052468,0.288271,0.302722,0.281035,,,,0.03,19260817.0,-1.0,455.0
25.0,192.0,0.55,0.85,0.1,0.0001,0.002218,-0.010516,-0.052649,0.288346,0.302743,0.281059,,,,0.03,19260817.0,-1.0,456.0
25.0,192.0,0.55,1.0,0.01,0.0001,0.002413,-0.010391,-0.052537,0.288318,0.302724,0.281044,,,,0.03,19260817.0,-1.0,457.0
25.0,192.0,0.55,1.0,0.1,0.001,0.0235,-0.005412,-0.04748,0.285254,0.301977,0.280368,,,,0.03,19260817.0,-1.0,458.0
25.0,192.0,0.4,0.85,0.01,0.0001,0.001814,-0.010289,-0.052307,0.288404,0.302709,0.281013,,,,0.03,19260817.0,-1.0,459.0
25.0,192.0,0.4,0.85,0.1,0.001,0.017871,-0.004516,-0.045581,0.286075,0.301843,0.280114,,,,0.03,19260817.0,-1.0,460.0
25.0,192.0,0.4,1.0,0.01,0.001,0.019276,-0.005311,-0.045669,0.285871,0.301962,0.280126,,,,0.03,19260817.0,-1.0,461.0
25.0,192.0,0.4,1.0,0.1,0.01,0.165355,0.041072,0.006099,0.263722,0.294914,0.273104,,,,0.04,19260817.0,-1.0,462.0
50.0,192.0,1.0,0.4,1e-08,0.0001,0.007785,-0.00947,-0.051656,0.287541,0.302586,0.280926,,,,0.08,19260817.0,-1.0,463.0
25.0,96.0,1.0,0.4,1e-08,0.0001,0.003838,-0.010231,-0.052421,0.288112,0.3027,0.281029,,,,0.07,19260817.0,-1.0,464.0
25.0,192.0,0.85,0.4,1e-08,0.0001,0.003359,-0.010341,-0.052663,0.288181,0.302716,0.281061,,,,0.04,19260817.0,-1.0,465.0
25.0,192.0,1.0,0.55,1e-08,0.0001,0.003876,-0.010324,-0.052408,0.288106,0.302714,0.281027,,,,0.04,19260817.0,-1.0,466.0
25.0,192.0,1.0,0.4,1e-06,0.0001,0.003838,-0.010231,-0.052421,0.288112,0.3027,0.281029,,,,0.03,19260817.0,-1.0,467.0
25.0,192.0,1.0,0.4,1e-08,0.001,0.038666,-0.003301,-0.046987,0.283031,0.30166,0.280302,,,,0.04,19260817.0,-1.0,468.0
100.0,192.0,1.0,0.4,1e-08,0.0001,0.01561,-0.00802,-0.050301,0.286404,0.302369,0.280745,,,,0.12,19260817.0,-1.0,469.0
50.0,96.0,1.0,0.4,1e-08,0.0001,0.007785,-0.00947,-0.051656,0.287541,0.302586,0.280926,,,,0.06,19260817.0,-1.0,470.0
50.0,192.0,0.85,0.4,1e-08,0.0001,0.006805,-0.009604,-0.052213,0.287682,0.302606,0.281001,,,,0.07,19260817.0,-1.0,471.0
50.0,192.0,1.0,0.55,1e-08,0.0001,0.007859,-0.009499,-0.051552,0.28753,0.30259,0.280913,,,,0.06,19260817.0,-1.0,472.0
50.0,192.0,1.0,0.4,1e-06,0.0001,0.007785,-0.00947,-0.051656,0.287541,0.302586,0.280926,,,,0.07,19260817.0,-1.0,473.0
50.0,192.0,1.0,0.4,1e-08,0.001,0.076046,0.003795,-0.039515,0.277473,0.300591,0.2793,,,,0.06,19260817.0,-1.0,474.0
25.0,48.0,1.0,0.4,1e-08,0.0001,0.003838,-0.010231,-0.052421,0.288112,0.3027,0.281029,,,,0.03,19260817.0,-1.0,475.0
25.0,96.0,0.85,0.4,1e-08,0.0001,0.003359,-0.010341,-0.052663,0.288181,0.302716,0.281061,,,,0.03,19260817.0,-1.0,476.0
25.0,96.0,1.0,0.55,1e-08,0.0001,0.003876,-0.010324,-0.052408,0.288106,0.302714,0.281027,,,,0.04,19260817.0,-1.0,477.0
25.0,96.0,1.0,0.4,1e-06,0.0001,0.003838,-0.010231,-0.052421,0.288112,0.3027,0.281029,,,,0.04,19260817.0,-1.0,478.0
25.0,96.0,1.0,0.4,1e-08,0.001,0.038666,-0.003301,-0.046987,0.283031,0.30166,0.280302,,,,0.03,19260817.0,-1.0,479.0
25.0,192.0,0.85,0.55,1e-08,0.0001,0.0034,-0.010358,-0.052573,0.288175,0.302719,0.281049,,,,0.04,19260817.0,-1.0,480.0
25.0,192.0,0.85,0.4,1e-06,0.0001,0.003359,-0.010341,-0.052663,0.288181,0.302716,0.281061,,,,0.03,19260817.0,-1.0,481.0
25.0,192.0,0.85,0.4,1e-08,0.001,0.034003,-0.004045,-0.0492,0.283716,0.301772,0.280598,,,,0.03,19260817.0,-1.0,482.0
25.0,192.0,1.0,0.7,1e-08,0.0001,0.003926,-0.010464,-0.052236,0.288099,0.302735,0.281004,,,,0.04,19260817.0,-1.0,483.0
25.0,192.0,1.0,0.55,1e-06,0.0001,0.003876,-0.010324,-0.052408,0.288106,0.302714,0.281027,,,,0.04,19260817.0,-1.0,484.0
25.0,192.0,1.0,0.55,1e-08,0.001,0.039026,-0.003971,-0.046749,0.282978,0.301761,0.28027,,,,0.04,19260817.0,-1.0,485.0
25.0,192.0,1.0,0.4,0.0001,0.0001,0.003838,-0.01023,-0.052421,0.288112,0.3027,0.281029,,,,0.04,19260817.0,-1.0,486.0
25.0,192.0,1.0,0.4,1e-06,0.001,0.038666,-0.003301,-0.046987,0.283031,0.30166,0.280302,,,,0.04,19260817.0,-1.0,487.0
25.0,192.0,1.0,0.4,1e-08,0.01,0.326564,0.038819,-0.01469,0.236889,0.29526,0.275945,,,,0.03,19260817.0,-1.0,488.0
50.0,192.0,1.0,0.4,0.1,0.0001,0.0071,-0.009581,-0.051755,0.28764,0.302603,0.28094,,,,0.07,19260817.0,-1.0,489.0
25.0,96.0,1.0,0.4,0.1,0.0001,0.003499,-0.010308,-0.052443,0.288161,0.302712,0.281032,,,,0.04,19260817.0,-1.0,490.0
25.0,192.0,0.85,0.4,0.1,0.0001,0.003069,-0.010302,-0.05264,0.288223,0.302711,0.281058,,,,0.03,19260817.0,-1.0,491.0
25.0,192.0,1.0,0.55,0.1,0.0001,0.003543,-0.010362,-0.052404,0.288155,0.30272,0.281026,,,,0.05,19260817.0,-1.0,492.0
25.0,192.0,1.0,0.4,0.01,0.0001,0.003821,-0.010235,-0.052418,0.288114,0.302701,0.281028,,,,0.03,19260817.0,-1.0,493.0
25.0,192.0,1.0,0.4,0.1,0.001,0.035365,-0.004121,-0.047134,0.283516,0.301783,0.280322,,,,0.04,19260817.0,-1.0,494.0
100.0,192.0,1.0,0.4,0.1,0.0001,0.01425,-0.008083,-0.050385,0.286602,0.302378,0.280757,,,,0.12,19260817.0,-1.0,495.0
50.0,96.0,1.0,0.4,0.1,0.0001,0.0071,-0.009581,-0.051755,0.28764,0.302603,0.28094,,,,0.09,19260817.0,-1.0,496.0
50.0,192.0,0.85,0.4,0.1,0.0001,0.006208,-0.009568,-0.052181,0.287769,0.302601,0.280997,,,,0.06,19260817.0,-1.0,497.0
50.0,192.0,1.0,0.55,0.1,0.0001,0.007189,-0.009658,-0.0515,0.287627,0.302614,0.280906,,,,0.07,19260817.0,-1.0,498.0
50.0,192.0,1.0,0.4,0.01,0.0001,0.007752,-0.009484,-0.051637,0.287545,0.302588,0.280924,,,,0.06,19260817.0,-1.0,499.0
50.0,192.0,1.0,0.4,0.1,0.001,0.069538,0.002539,-0.040457,0.278449,0.300781,0.279427,,,,0.07,19260817.0,-1.0,500.0
25.0,48.0,1.0,0.4,0.1,0.0001,0.003499,-0.010308,-0.052443,0.288161,0.302712,0.281032,,,,0.03,19260817.0,-1.0,501.0
25.0,96.0,0.85,0.4,0.1,0.0001,0.003069,-0.010302,-0.05264,0.288223,0.302711,0.281058,,,,0.04,19260817.0,-1.0,502.0
25.0,96.0,1.0,0.55,0.1,0.0001,0.003543,-0.010362,-0.052404,0.288155,0.30272,0.281026,,,,0.04,19260817.0,-1.0,503.0
25.0,96.0,1.0,0.4,0.01,0.0001,0.003821,-0.010235,-0.052418,0.288114,0.302701,0.281028,,,,0.04,19260817.0,-1.0,504.0
25.0,96.0,1.0,0.4,0.1,0.001,0.035365,-0.004121,-0.047134,0.283516,0.301783,0.280322,,,,0.03,19260817.0,-1.0,505.0
25.0,192.0,0.85,0.55,0.1,0.0001,0.003128,-0.010369,-0.052583,0.288215,0.302721,0.28105,,,,0.04,19260817.0,-1.0,506.0
25.0,192.0,0.85,0.4,0.01,0.0001,0.003343,-0.010353,-0.052658,0.288183,0.302718,0.28106,,,,0.03,19260817.0,-1.0,507.0
25.0,192.0,0.85,0.4,0.1,0.001,0.031145,-0.003899,-0.04921,0.284136,0.30175,0.2806,,,,0.06,19260817.0,-1.0,508.0
25.0,192.0,1.0,0.7,0.1,0.0001,0.003583,-0.01055,-0.052282,0.288149,0.302748,0.28101,,,,0.04,19260817.0,-1.0,509.0
25.0,192.0,1.0,0.55,0.01,0.0001,0.00386,-0.01031,-0.052408,0.288109,0.302712,0.281027,,,,0.04,19260817.0,-1.0,510.0
25.0,192.0,1.0,0.55,0.1,0.001,0.035679,-0.004472,-0.046861,0.28347,0.301836,0.280285,,,,0.04,19260817.0,-1.0,511.0
25.0,192.0,1.0,0.4,0.01,0.001,0.038502,-0.003387,-0.046964,0.283055,0.301673,0.280299,,,,0.04,19260817.0,-1.0,512.0
25.0,192.0,1.0,0.4,0.1,0.01,0.296938,0.033765,-0.007699,0.242043,0.296035,0.274993,,,,0.03,19260817.0,-1.0,513.0
50.0,24.0,0.4,0.4,1e-08,0.0001,0.003487,-0.010156,-0.052291,0.288163,0.302689,0.281011,,,,0.05,19260817.0,-1.0,514.0
25.0,24.0,0.55,0.4,1e-08,0.0001,0.00234,-0.010532,-0.052606,0.288328,0.302745,0.281053,,,,0.03,19260817.0,-1.0,515.0
25.0,24.0,0.4,0.55,1e-08,0.0001,0.001756,-0.010418,-0.05232,0.288413,0.302728,0.281015,,,,0.02,19260817.0,-1.0,516.0
25.0,24.0,0.4,0.4,1e-06,0.0001,0.001763,-0.010411,-0.052473,0.288412,0.302727,0.281036,,,,0.03,19260817.0,-1.0,517.0
25.0,24.0,0.4,0.4,1e-08,0.001,0.018433,-0.005203,-0.047482,0.285994,0.301946,0.280368,,,,0.03,19260817.0,-1.0,518.0
100.0,24.0,0.4,0.4,1e-08,0.0001,0.0071,-0.009197,-0.051734,0.28764,0.302545,0.280937,,,,0.08,19260817.0,-1.0,519.0
50.0,12.0,0.4,0.4,1e-08,0.0001,0.003487,-0.010156,-0.052291,0.288163,0.302689,0.281011,,,,0.05,19260817.0,-1.0,520.0
50.0,48.0,0.4,0.4,1e-08,0.0001,0.003487,-0.010156,-0.052291,0.288163,0.302689,0.281011,,,,0.05,19260817.0,-1.0,521.0
50.0,24.0,0.55,0.4,1e-08,0.0001,0.00471,-0.010026,-0.05229,0.287986,0.302669,0.281011,,,,0.05,19260817.0,-1.0,522.0
50.0,24.0,0.4,0.55,1e-08,0.0001,0.003538,-0.010009,-0.052192,0.288155,0.302667,0.280998,,,,0.05,19260817.0,-1.0,523.0
50.0,24.0,0.4,0.4,1e-06,0.0001,0.003487,-0.010156,-0.052291,0.288163,0.302689,0.281011,,,,0.04,19260817.0,-1.0,524.0
50.0,24.0,0.4,0.4,1e-08,0.001,0.035308,-0.002534,-0.045848,0.283524,0.301545,0.28015,,,,0.05,19260817.0,-1.0,525.0
25.0,12.0,0.55,0.4,1e-08,0.0001,0.00234,-0.010526,-0.0526,0.288328,0.302744,0.281053,,,,0.02,19260817.0,-1.0,526.0
25.0,48.0,0.55,0.4,1e-08,0.0001,0.00234,-0.010532,-0.052606,0.288328,0.302745,0.281053,,,,0.03,19260817.0,-1.0,527.0
25.0,24.0,0.7,0.4,1e-08,0.0001,0.00281,-0.010384,-0.052677,0.288261,0.302723,0.281063,,,,0.03,19260817.0,-1.0,528.0
25.0,24.0,0.55,0.55,1e-08,0.0001,0.002311,-0.01045,-0.052785,0.288333,0.302733,0.281077,,,,0.03,19260817.0,-1.0,529.0
25.0,24.0,0.55,0.4,1e-06,0.0001,0.00234,-0.010532,-0.052606,0.288328,0.302745,0.281053,,,,0.04,19260817.0,-1.0,530.0
25.0,24.0,0.55,0.4,1e-08,0.001,0.02404,-0.006245,-0.048945,0.285176,0.302102,0.280564,,,,0.03,19260817.0,-1.0,531.0
25.0,12.0,0.4,0.55,1e-08,0.0001,0.001756,-0.010418,-0.05232,0.288413,0.302728,0.281015,,,,0.03,19260817.0,-1.0,532.0
25.0,48.0,0.4,0.55,1e-08,0.0001,0.001756,-0.010418,-0.05232,0.288413,0.302728,0.281015,,,,0.03,19260817.0,-1.0,533.0
25.0,24.0,0.4,0.7,1e-08,0.0001,0.001839,-0.010323,-0.052329,0.288401,0.302714,0.281016,,,,0.03,19260817.0,-1.0,534.0
25.0,24.0,0.4,0.55,1e-06,0.0001,0.001756,-0.010418,-0.05232,0.288413,0.302728,0.281015,,,,0.03,19260817.0,-1.0,535.0
25.0,24.0,0.4,0.55,1e-08,0.001,0.018449,-0.004628,-0.045987,0.285991,0.301859,0.280168,,,,0.03,19260817.0,-1.0,536.0
25.0,12.0,0.4,0.4,1e-06,0.0001,0.001763,-0.010411,-0.052473,0.288412,0.302727,0.281036,,,,0.03,19260817.0,-1.0,537.0
25.0,48.0,0.4,0.4,1e-06,0.0001,0.001763,-0.010411,-0.052473,0.288412,0.302727,0.281036,,,,0.02,19260817.0,-1.0,538.0
25.0,24.0,0.4,0.4,0.0001,0.0001,0.001763,-0.010411,-0.052473,0.288412,0.302727,0.281036,,,,0.02,19260817.0,-1.0,539.0
25.0,24.0,0.4,0.4,1e-06,0.001,0.018433,-0.005203,-0.047482,0.285994,0.301946,0.280368,,,,0.02,19260817.0,-1.0,540.0
25.0,12.0,0.4,0.4,1e-08,0.001,0.018433,-0.005203,-0.047482,0.285994,0.301946,0.280368,,,,0.02,19260817.0,-1.0,541.0
25.0,48.0,0.4,0.4,1e-08,0.001,0.018433,-0.005203,-0.047482,0.285994,0.301946,0.280368,,,,0.02,19260817.0,-1.0,542.0
25.0,24.0,0.4,0.4,1e-08,0.01,0.168956,0.030718,-0.001172,0.263153,0.296502,0.274101,,,,0.03,19260817.0,-1.0,543.0
50.0,24.0,0.4,0.4,0.1,0.0001,0.003141,-0.010191,-0.05236,0.288213,0.302694,0.28102,,,,0.05,19260817.0,-1.0,544.0
25.0,24.0,0.55,0.4,0.1,0.0001,0.002142,-0.010484,-0.052621,0.288357,0.302738,0.281055,,,,0.03,19260817.0,-1.0,545.0
25.0,24.0,0.4,0.55,0.1,0.0001,0.001627,-0.010591,-0.052408,0.288431,0.302754,0.281027,,,,0.03,19260817.0,-1.0,546.0
25.0,24.0,0.4,0.4,0.01,0.0001,0.00176,-0.010399,-0.052481,0.288412,0.302725,0.281037,,,,0.03,19260817.0,-1.0,547.0
25.0,24.0,0.4,0.4,0.1,0.001,0.016857,-0.005867,-0.047796,0.286223,0.302046,0.28041,,,,0.02,19260817.0,-1.0,548.0
100.0,24.0,0.4,0.4,0.1,0.0001,0.006389,-0.009353,-0.05178,0.287743,0.302568,0.280943,,,,0.1,19260817.0,-1.0,549.0
50.0,12.0,0.4,0.4,0.1,0.0001,0.003141,-0.010191,-0.05236,0.288213,0.302694,0.28102,,,,0.04,19260817.0,-1.0,550.0
50.0,48.0,0.4,0.4,0.1,0.0001,0.003141,-0.010191,-0.05236,0.288213,0.302694,0.28102,,,,0.04,19260817.0,-1.0,551.0
50.0,24.0,0.55,0.4,0.1,0.0001,0.004349,-0.010009,-0.052395,0.288038,0.302667,0.281025,,,,0.04,19260817.0,-1.0,552.0
50.0,24.0,0.4,0.55,0.1,0.0001,0.003283,-0.010262,-0.052281,0.288192,0.302705,0.28101,,,,0.05,19260817.0,-1.0,553.0
50.0,24.0,0.4,0.4,0.01,0.0001,0.003482,-0.010157,-0.0523,0.288163,0.302689,0.281013,,,,0.04,19260817.0,-1.0,554.0
50.0,24.0,0.4,0.4,0.1,0.001,0.03181,-0.003114,-0.04638,0.284038,0.301632,0.280221,,,,0.04,19260817.0,-1.0,555.0
25.0,12.0,0.55,0.4,0.1,0.0001,0.002142,-0.010484,-0.052621,0.288357,0.302738,0.281055,,,,0.03,19260817.0,-1.0,556.0
25.0,48.0,0.55,0.4,0.1,0.0001,0.002142,-0.010484,-0.052621,0.288357,0.302738,0.281055,,,,0.03,19260817.0,-1.0,557.0
25.0,24.0,0.7,0.4,0.1,0.0001,0.002559,-0.010436,-0.052609,0.288297,0.302731,0.281054,,,,0.04,19260817.0,-1.0,558.0
25.0,24.0,0.55,0.55,0.1,0.0001,0.002126,-0.010529,-0.052757,0.288359,0.302745,0.281073,,,,0.04,19260817.0,-1.0,559.0
25.0,24.0,0.55,0.4,0.01,0.0001,0.002329,-0.010538,-0.05261,0.28833,0.302746,0.281054,,,,0.03,19260817.0,-1.0,560.0
25.0,24.0,0.55,0.4,0.1,0.001,0.02212,-0.006099,-0.048873,0.285456,0.30208,0.280555,,,,0.03,19260817.0,-1.0,561.0
25.0,12.0,0.4,0.55,0.1,0.0001,0.001627,-0.010591,-0.052408,0.288431,0.302754,0.281027,,,,0.02,19260817.0,-1.0,562.0
25.0,48.0,0.4,0.55,0.1,0.0001,0.001627,-0.010591,-0.052408,0.288431,0.302754,0.281027,,,,0.03,19260817.0,-1.0,563.0
25.0,24.0,0.4,0.7,0.1,0.0001,0.001682,-0.010447,-0.052364,0.288423,0.302732,0.281021,,,,0.04,19260817.0,-1.0,564.0
25.0,24.0,0.4,0.55,0.01,0.0001,0.001746,-0.010406,-0.052341,0.288414,0.302726,0.281018,,,,0.03,19260817.0,-1.0,565.0
25.0,24.0,0.4,0.55,0.1,0.001,0.017094,-0.006786,-0.04667,0.286189,0.302183,0.28026,,,,0.04,19260817.0,-1.0,566.0
25.0,12.0,0.4,0.4,0.01,0.0001,0.00176,-0.010399,-0.052481,0.288412,0.302725,0.281037,,,,0.03,19260817.0,-1.0,567.0
25.0,48.0,0.4,0.4,0.01,0.0001,0.00176,-0.010399,-0.052481,0.288412,0.302725,0.281037,,,,0.02,19260817.0,-1.0,568.0
25.0,24.0,0.4,0.4,0.01,0.001,0.018387,-0.00506,-0.047548,0.286,0.301924,0.280377,,,,0.03,19260817.0,-1.0,569.0
25.0,12.0,0.4,0.4,0.1,0.001,0.016857,-0.005867,-0.047796,0.286223,0.302046,0.28041,,,,0.02,19260817.0,-1.0,570.0
25.0,48.0,0.4,0.4,0.1,0.001,0.016857,-0.005867,-0.047796,0.286223,0.302046,0.28041,,,,0.03,19260817.0,-1.0,571.0
25.0,24.0,0.4,0.4,0.1,0.01,0.155152,0.03212,-0.011046,0.265329,0.296287,0.275449,,,,0.03,19260817.0,-1.0,572.0
50.0,3.0,1.0,1.0,1e-08,0.0001,0.003429,-0.010654,-0.05155,0.288171,0.302763,0.280912,,,,0.04,19260817.0,-1.0,573.0
25.0,6.0,1.0,1.0,1e-08,0.0001,0.003348,-0.010207,-0.052895,0.288183,0.302696,0.281092,,,,0.03,19260817.0,-1.0,574.0
25.0,3.0,0.85,1.0,1e-08,0.0001,0.001629,-0.01049,-0.052573,0.288431,0.302739,0.281049,,,,0.02,19260817.0,-1.0,575.0
25.0,3.0,1.0,0.85,1e-08,0.0001,0.00159,-0.010781,-0.052497,0.288437,0.302782,0.281039,,,,0.03,19260817.0,-1.0,576.0
25.0,3.0,1.0,1.0,1e-06,0.0001,0.001629,-0.01083,-0.052388,0.288431,0.30279,0.281024,,,,0.02,19260817.0,-1.0,577.0
25.0,3.0,1.0,1.0,1e-08,0.001,0.01768,-0.009414,-0.044952,0.286103,0.302578,0.28003,,,,0.03,19260817.0,-1.0,578.0
100.0,3.0,1.0,1.0,1e-08,0.0001,0.007019,-0.010311,-0.049865,0.287651,0.302712,0.280687,,,,0.07,19260817.0,-1.0,579.0
50.0,6.0,1.0,1.0,1e-08,0.0001,0.006869,-0.009482,-0.052519,0.287673,0.302588,0.281042,,,,0.05,19260817.0,-1.0,580.0
50.0,3.0,0.85,1.0,1e-08,0.0001,0.00328,-0.009952,-0.052147,0.288193,0.302658,0.280992,,,,0.03,19260817.0,-1.0,581.0
50.0,3.0,1.0,0.85,1e-08,0.0001,0.003342,-0.010474,-0.051807,0.288184,0.302736,0.280947,,,,0.03,19260817.0,-1.0,582.0
50.0,3.0,1.0,1.0,1e-06,0.0001,0.003429,-0.010654,-0.05155,0.288171,0.302763,0.280912,,,,0.04,19260817.0,-1.0,583.0
50.0,3.0,1.0,1.0,1e-08,0.001,0.034866,-0.008203,-0.037539,0.283589,0.302396,0.279035,,,,0.03,19260817.0,-1.0,584.0
25.0,12.0,1.0,1.0,1e-08,0.0001,0.003957,-0.010049,-0.053431,0.288095,0.302673,0.281164,,,,0.04,19260817.0,-1.0,585.0
25.0,6.0,0.85,1.0,1e-08,0.0001,0.003266,-0.010204,-0.052457,0.288195,0.302696,0.281033,,,,0.03,19260817.0,-1.0,586.0
