title_0,title_1,title_2,title_3,title_4,title_5,title_6,title_7,title_8,title_9,title_10,title_11,title_12,title_13,title_14,title_15,title_16,title_17,title_18,title_19,title_20,title_21,title_22,title_23,title_24,title_25,title_26,title_27,title_28,title_29,title_30,title_31,reposted,label
2.7187667,-4.6126356,1.317118,0.28619787,2.706286,1.6224806,0.10299963,0.1306366,0.9909658,-0.6972409,-0.14763236,-0.6142467,3.7256289,-0.5579797,1.1375306,-1.8776742,-4.290086,0.18464448,0.33340985,-0.7511244,-0.17540847,-1.4393615,-0.5337628,3.6070528,-3.2034006,-1.2447317,-1.233999,2.0448482,0.9304863,-0.15894791,-0.46827632,-0.334492,0,0.23030303030303031
-5.144389,-0.9035421,-1.1942939,0.81314826,-2.530291,-0.7159883,2.007094,-0.9915339,1.3502526,1.0269828,0.27719703,0.54213935,-0.5865318,0.25125575,0.33555007,1.8807279,-0.60336494,-0.26766935,-1.1435075,-0.85670555,1.0444583,-0.9571688,-0.6471656,-0.17592725,0.96725607,-1.4589114,0.49713093,-0.83250666,-0.7982333,0.5956134,-0.6758394,0.22673087,0,0.9878787878787879
6.829954,-5.8975563,0.5337871,-1.6568041,-1.5146196,1.2218837,-0.6607249,-0.7196107,-0.3660843,1.4835126,0.16884097,-0.3890478,0.73624617,-0.057715595,0.36204162,0.20881666,-1.1970792,0.19868714,-0.034040537,-0.9491205,0.21270224,-0.38908947,-0.91952646,0.19561958,-0.9047716,-0.8472113,0.0148668885,-0.2775394,-0.832283,-0.11024368,0.7717544,1.0898199,0,0.6
4.2242756,-3.572524,1.7866338,0.108410254,9.834976,-1.2504454,1.884515,1.3143812,1.7174126,-0.19909608,3.9030359,0.186743,-1.2353411,3.2871099,-0.51886684,1.2014675,0.43305397,-0.06325248,-0.7807268,0.10087709,-1.0619963,-0.48883814,-0.33702576,-0.48274967,1.3639596,-0.17722693,-1.1963964,-0.65756345,0.43657488,0.59774333,-0.17566843,0.3131116,2,0.8878787878787879
3.1787062,-2.4126241,0.88712704,1.5940151,1.4806854,-1.7993407,3.1528854,0.7139819,2.0189593,-1.191829,0.15049484,-0.03109029,-0.6327522,0.6652416,0.60410523,0.9707421,0.17147012,-0.1485126,0.13161448,1.518872,-0.3356091,0.041430555,-0.17802157,-0.14116424,-1.3471148,-0.26100206,0.8828644,0.24282554,-0.0024421364,-0.28773338,0.5859786,-0.17058527,1,0.22424242424242424
6.339097,-5.1345487,0.17636892,0.09820203,-2.2111895,0.78365606,-0.36839503,-0.23928845,0.46492076,0.61473006,0.9733286,1.2694645,0.74044436,-0.6501298,0.07253421,0.04406052,0.49990866,-0.47601995,1.2192385,-1.0266045,0.0963426,0.14614443,-0.36860663,-0.91761017,-0.48611522,-0.7812337,0.5172642,-1.2833881,0.3985947,-0.37012222,-1.4961884,1.1083715,0,0.6545454545454545
-5.860981,-0.69194454,0.31006628,-0.90929365,0.15727732,-2.6583502,-0.84226984,-0.5629593,1.1675053,-0.85864884,0.9234876,-0.86552405,-0.15818593,-1.4457884,1.1312401,-0.7488132,-0.42827892,-0.79343927,1.2456653,2.1652422,0.9164186,-0.1331047,0.8723516,1.5087078,-2.9758477,0.18149929,-2.555282,-0.59322083,-0.34851947,-0.8853206,1.2660799,0.29386473,0,0.10303030303030303
6.6805725,-6.9268303,0.0062488467,-1.0932751,-1.2142372,1.3130387,-0.48882028,-0.28461185,-0.69102275,-0.14455254,0.18279055,0.123692915,-0.29111946,-0.16083172,-0.6791567,-1.5765839,-1.0486954,-0.28329778,-1.1590772,0.32507902,0.45080036,-0.45090503,-0.07986382,0.63887864,0.6310013,-0.09724978,0.037063032,-0.6676707,-0.05854802,-0.9488918,0.6991703,0.1671154,0,0.8545454545454545
-4.9994807,0.2051572,-0.7004427,-0.04024775,-1.2915723,-1.9736667,0.018001279,0.58363247,1.1295698,0.09431737,1.2163297,-0.6476174,-0.3861447,0.36002815,0.4775405,-0.102840014,-1.4234473,-1.1993,-0.53944546,0.7543417,0.69025457,-0.29068536,0.052243087,0.60627985,-0.9851519,-1.4360757,0.0039435253,-0.09132484,-1.1170218,1.3759998,0.7842814,0.09600112,0,0.9636363636363636
6.7961597,-5.475949,0.8798145,-2.1210904,-3.0200722,-0.44348073,-1.8417544,-0.27882963,-0.3918658,-0.0785404,-0.38639104,-0.06027344,0.5780031,-0.023448706,0.7845607,0.23529091,1.0624342,0.4446529,0.24595149,-0.17102376,-0.7050913,-0.32575002,1.7159536,-0.66065437,-0.3382836,0.09499424,-0.44624984,0.8764022,-0.8190373,1.1433451,0.25807863,-0.1273577,0,0.8181818181818182
-1.5975046,2.204832,0.06175067,4.272109,-1.5972286,2.3283038,-2.7582273,-1.5801657,0.065757126,1.8158419,2.9636679,0.4420919,-1.9537199,-0.10842883,0.7244835,-1.4973793,2.1469948,-2.622758,-0.2674762,-0.23086743,-1.6021905,0.67775095,0.010470897,0.5940308,0.9645566,-1.5695095,-0.45754677,-0.66379964,1.2377969,1.211299,-1.2591405,0.82139355,0,0.7696969696969697
0.52692795,0.6454208,-0.82423484,1.7604439,0.50708085,-0.9899303,-1.0548475,-0.37789387,-2.3452172,-0.31156832,1.3934481,-0.6931204,0.13825947,-0.98756284,0.7082605,-0.5138256,-0.10222167,-0.8689349,-3.1098597,0.3185343,0.6420764,-1.0438154,-0.82207227,2.0026183,1.8357108,0.35399497,-0.64728713,0.63664734,-0.17831942,2.2752028,0.49507794,1.8077328,0,0.7636363636363637
5.1210876,5.648303,-3.9052138,-1.3530267,-2.2202585,-3.3950107,1.0859681,-0.9988585,1.0770948,0.2690233,1.0128143,0.038009837,-0.17886584,0.53880113,0.9402313,0.96989,-0.38593665,1.3796035,-0.22517203,-0.26758406,0.70615715,-0.37782562,0.13337171,-0.68443936,0.71242213,-0.66102034,0.019834697,-0.036773823,-0.027549908,-1.4191452,-0.47454762,-0.9571888,0,0.44242424242424244
4.4654684,6.1270657,-5.0698423,-3.4759336,-0.8239839,-1.3259552,-0.12351624,-1.0130767,0.25607088,-0.366577,0.97714233,1.7136118,1.0217818,-0.044947714,1.06289,-0.12806608,-0.52227664,0.40064478,0.27545735,-0.022885948,0.003930971,0.6050443,-0.46264002,0.38510925,0.3982376,0.13987091,-1.2781928,0.023930803,0.12262925,-0.10271736,-0.5058918,-0.7938888,0,0.43636363636363634
-7.2430267,-1.4032751,1.2269126,-2.9823108,0.6264194,1.313853,0.3975293,-0.78900284,-0.21726178,2.0184407,-1.3535001,0.82209426,1.4493568,0.004270427,-0.12177105,2.6308134,1.4508233,1.1408412,-0.18959081,0.5757872,-1.5632758,1.6128922,0.4469145,0.37020165,-0.23130256,-1.3588753,-2.2128062,2.2304862,0.34689605,-0.425785,-1.4588115,0.6979112,0,0.16363636363636364
1.6241279,1.6756365,-0.014502645,0.7637442,2.8033204,1.3646681,-1.5655745,0.9528558,-0.7819146,0.7268765,-3.3273573,-4.3417096,-2.1179242,-0.09992189,2.6165016,1.6614943,1.6969784,2.1194062,0.90005535,1.0927583,0.45709506,-2.4760516,1.3930955,-1.6474433,-3.2655106,-0.3271641,1.5925156,-0.9331827,-1.1579404,-0.6354418,0.6973269,0.85040176,1,0.6181818181818182
4.219733,-3.5381365,2.8511195,-0.34592026,1.4555454,-1.4200711,-0.76765734,0.43635294,0.8486998,-0.9889666,0.87719345,-0.283122,0.12237312,0.42544392,2.0505714,-2.3049707,-1.920464,-3.9647198,1.0719781,4.7681756,0.7916512,-1.271178,0.86756307,-0.23660901,-1.2907145,1.3883743,1.3892853,-3.0436227,1.6044664,-1.814894,1.7748172,0.986374,0,0.23636363636363636
7.5259037,-6.5344334,0.4839751,-1.3278546,-1.6857717,0.30691817,0.103099644,-0.36416095,0.13303791,0.09882584,-0.38920256,0.83983994,-0.41559315,-0.56213844,-1.0192842,-0.077501155,-0.35257512,0.43500376,-0.33077708,0.62367296,0.7147948,0.12836353,-0.7200729,-1.0351284,-0.43626446,0.41665053,-1.3130336,-0.63160527,0.020317297,-0.024936631,-0.07341774,0.4649529,0,0.8
1.8715461,5.765772,16.335033,-1.1448035,-2.9927716,-6.643532,-0.46537033,8.571957,-2.164407,-0.65197945,0.9396123,-2.2944136,7.6170025,-2.3773932,-4.1005406,1.9396093,5.6760516,0.38538054,-0.92587477,3.0811973,2.6602204,-2.4370022,-4.1467276,-0.13472074,0.7636298,-0.0588163,1.2657319,0.61099696,1.7167002,0.99832094,-0.255915,-0.4610751,0,0.9575757575757575
-6.9171925,-0.14789857,1.3650455,-2.3670874,0.9760041,1.6423876,0.2760119,-1.3618416,1.106993,1.7717329,-2.1431525,0.9812343,1.9685171,-0.3672397,-0.25744268,1.9726322,0.07673024,-0.4562298,-2.6919744,-0.9310861,-0.1275276,-0.5432832,-0.53969747,1.6069943,-0.9033285,-0.5850359,0.19323714,-1.3757576,1.7223226,-0.84474885,1.0646204,1.6248158,0,0.296969696969697
-0.54107016,2.3739138,1.260239,4.1225815,1.0516884,0.55919254,-4.256178,-0.9160202,2.7913597,0.051569164,-1.3697515,0.44396964,-2.718568,-0.86600846,-0.4577272,-2.332373,1.1998001,2.2126703,0.62105125,2.3129754,-1.5257921,1.2654119,0.94291496,0.1377655,-0.49197045,-0.25713307,-0.53043556,-2.0944686,1.7613215,-0.25168663,3.9233205,0.36015707,0,0.24242424242424243
4.2242756,-3.572524,1.7866338,0.108410254,9.834976,-1.2504454,1.884515,1.3143812,1.7174126,-0.19909608,3.9030359,0.186743,-1.2353411,3.2871099,-0.51886684,1.2014675,0.43305397,-0.06325248,-0.7807268,0.10087709,-1.0619963,-0.48883814,-0.33702576,-0.48274967,1.3639596,-0.17722693,-1.1963964,-0.65756345,0.43657488,0.59774333,-0.17566843,0.3131116,2,0.8878787878787879
6.749588,-5.0412016,0.47971708,-0.20097625,-2.1101146,-0.77422416,0.64354223,0.3374136,0.97831416,0.22950487,-0.1482058,0.1533263,-1.3131262,0.1438353,-0.69918114,0.6947038,0.45984116,0.45708042,-0.12487464,0.51293,0.13799657,0.12835902,0.69898725,0.037439317,0.99073505,1.069163,-0.229657,-0.26344448,0.26546383,0.1493643,-0.5439616,-0.81908846,0,0.593939393939394
0.5799363,1.674657,0.5357328,5.707548,-1.870548,-0.47227293,-4.0661044,-0.47896513,2.154649,1.8340924,-1.170577,0.6148499,0.21909904,0.04557112,0.884484,-0.28399962,-0.5261459,1.0087872,0.5306008,1.317874,0.21813415,-1.2965004,0.19732246,-0.5630206,2.1580687,0.5060918,-1.977277,0.67626274,-0.8767415,0.24389653,1.0884029,-0.78274596,0,0.6424242424242425
-5.7434053,-2.476687,-1.1716217,0.8301447,-2.3799992,-2.2687535,0.20220602,0.39853698,-0.4219386,-1.4316331,2.3733845,-0.7612368,-0.6643733,-0.36782676,-0.9218727,-0.32416695,-1.2514157,-0.3609178,-0.30307275,-0.81093943,-1.8617209,0.8968202,-0.41488057,0.2990504,-1.1711081,1.5449486,0.48421937,-1.1498803,0.86238945,-0.40468603,-0.40943468,0.34623486,2,0.48787878787878786
-6.3284006,-1.5492783,-0.900376,-2.4307184,1.7632494,1.9115638,0.8782312,0.7494948,0.39762235,0.046461344,1.2921551,0.8126288,2.0947266,-0.7572897,-0.83403647,-1.813768,1.3990932,0.86564636,0.46763843,-1.1091204,0.37323058,0.8450901,0.91098106,-0.7929575,0.33321044,0.8675961,0.63588154,-0.5510298,0.11939696,-1.4011134,0.92290664,-2.7124507,0,0.6909090909090909
-0.25735444,1.3706713,1.5810605,7.769813,-0.43224195,0.1342443,-4.1695566,1.2612131,-0.3603829,1.410989,2.6042135,-1.7917593,0.26358938,2.0879602,-1.9902439,-1.9409872,0.34077197,2.9891715,-1.0432881,-2.9895015,0.93031013,0.07944697,0.9569464,-0.549637,-2.8379498,0.42801118,-0.73398316,1.1998343,0.44212174,-0.95990396,-1.0764108,1.5484478,0,0.396969696969697
3.1207395,-0.0092474185,-0.69722104,2.9988759,1.2990057,1.5586478,-1.0315902,-0.018722594,-2.403593,-2.4673092,-1.0710733,3.1102078,-2.3726714,0.25058004,-2.66104,0.16927855,0.14425628,-0.2978304,-0.35512608,1.5580347,0.3566303,1.1292479,-0.2569391,0.66090703,-0.7447034,-1.5570252,-0.41762424,1.6479061,-0.38384485,-1.4963998,-0.88737977,-2.6537008,0,0.8727272727272727
4.685894,6.686236,-5.381542,-5.578145,-0.37742737,-0.9834834,-0.8204885,-0.7096212,-0.5409949,1.3347987,1.6134702,0.35966885,0.21770902,1.1474302,-1.0724661,-0.44448674,0.3818801,-0.10522949,-0.19835399,0.95379966,-0.7128929,-0.505075,-0.14943421,0.39648888,-0.0062236786,0.30987707,1.0600417,0.3444124,0.019493535,-0.11908437,0.48130608,1.1062039,0,0.03636363636363636
6.1119385,-3.7527692,0.15695415,0.7903724,-2.7606714,-2.1075335,1.6549666,0.11154717,1.2386416,-0.24475646,0.39420232,-0.061450683,-0.5727861,-0.6975159,0.9128193,0.6040007,0.14571041,0.9245447,0.42210153,-0.7726586,0.43793228,0.2689309,0.27910495,-0.6484282,0.51300263,0.7545889,0.7355249,-0.5217505,-0.15555249,-0.50847924,-0.025605485,-0.4745763,2,0.14545454545454545
0.35319018,1.8926065,0.016630366,1.3915294,2.0175831,0.32348692,-2.6781495,-1.5517735,-5.108091,1.1203064,-0.82326615,-4.1334777,2.532385,-0.5040606,1.1918006,1.2861038,-2.1576748,-2.4465437,-2.073202,-1.595906,-0.6947273,-0.774086,0.95626366,-1.6509948,2.4774368,0.15626545,-0.09896546,-0.7545359,-0.77261806,-0.70938325,-0.68490666,-0.73801714,0,0.396969696969697
4.996834,-4.80246,0.19923095,0.19489926,-0.10482819,-1.503664,1.3957714,-0.31027007,0.65205616,-1.8572806,0.23445104,-0.9356968,1.4115627,-0.11604145,1.3551345,0.35344216,-2.254281,0.7042879,0.024038978,-0.43982852,-1.0720675,-0.39267504,-0.55781794,-0.33597243,-1.4171063,-1.7136357,-0.37804455,0.9008889,0.4222592,-0.95630246,0.14104913,0.05434084,0,0.7818181818181819
1.0411934,1.8139988,-0.34672093,2.6863885,1.0824033,-2.1260924,0.96935964,-3.156107,1.776471,-2.3797264,-1.2662644,0.12815893,1.0555085,-2.4208322,2.4069462,-0.7249833,-0.15837133,-0.6884591,-0.55480194,-1.4175825,1.1505364,0.7203307,-1.9984219,-2.0600464,2.8745775,0.7069863,0.51380944,0.4005481,0.85304964,-1.0375427,0.34754854,1.176814,0,0.42424242424242425
-6.6910496,0.14278367,0.038343728,-2.8379118,0.1855042,0.6857071,-1.2438536,0.13228565,0.47183734,0.22620322,0.08763222,0.027545452,0.64602196,0.059308797,0.8765744,-0.8467068,-0.57745075,0.045790125,-0.50144124,-0.40466046,-0.1976534,-0.53336084,-0.53099173,0.34017253,-1.3919809,-1.352274,0.7836221,-0.71450776,0.01873681,2.3365314,0.39376602,-0.99259603,0,0.1393939393939394
-6.5058146,-2.5683794,0.38515344,-1.7250576,1.1957033,-0.4371111,-0.7551487,-0.4179849,0.8316018,0.1543511,-1.0501337,0.37012085,0.5624285,-0.613941,1.1183376,1.6348283,-1.20576,-0.9170314,-1.0698657,-0.30059063,-0.27384266,-0.19042635,-0.86760205,0.46364647,-1.2798048,2.7901711,-0.67961544,1.3594704,-0.1405833,-1.4456124,0.22520216,0.5320051,0,0.28484848484848485
3.0444438,3.4472148,-1.1679964,-0.52507704,1.1103973,2.7106388,-1.7008114,-1.6511455,-2.6091883,-3.0092423,-1.3033361,4.1573834,-2.6174362,2.303206,-3.4132562,-2.6388626,-0.96435726,-0.7512638,-3.8334925,0.46792725,3.9561636,-1.0318885,-1.3601136,1.49374,-1.3676431,1.3899765,1.8419664,1.1526175,-2.505438,-0.35164323,1.659061,-0.46429363,0,0.9757575757575757
0.12958321,1.5438793,0.32530823,4.350284,0.95771074,0.4513345,-2.01983,0.7130286,0.05919011,2.443138,0.42264095,0.52733815,-2.092955,-0.61149997,-0.3017988,1.8069892,1.1884491,-2.3353603,1.4230555,2.7302692,0.29448515,1.6051705,-0.061591014,-3.0674732,-0.16892184,2.9298816,1.8773874,0.80958176,1.8176897,0.14641413,0.4549466,0.26790082,0,0.7363636363636363
6.5646486,-5.4682055,0.78277874,-2.0339124,-0.74482447,1.5181118,-0.9928994,-0.72685707,-0.34728587,-0.40619564,-0.42851353,-0.5141102,-1.1780977,0.54892135,-0.38338846,-0.1338419,0.28891653,0.7036379,-1.258347,1.0509975,0.19383898,-0.38942662,0.33970577,-0.22715108,0.70033395,-0.3857941,0.34299666,0.31586683,-0.3837222,0.49841544,-0.040257305,0.98276895,0,0.696969696969697
1.1748177,2.5363216,-3.079506,2.42522,0.3260264,5.567065,2.3726058,4.228123,-1.4539585,0.32082415,1.3074656,1.1827971,0.16836244,-1.938198,2.7421155,2.2751832,-0.33415765,0.9354992,1.2209284,-0.3669186,1.2060549,-0.6198523,-0.24392936,0.84111834,0.023416862,0.7703693,-1.0155267,0.6834301,0.7282399,0.44371748,0.46705654,0.3062243,0,0.703030303030303
6.480893,-5.7937517,0.8591741,-0.7901933,-0.79858744,-0.28680032,-0.70501876,0.65969837,-0.29542634,1.2746029,-0.34192076,0.030923218,0.18322742,-1.0727276,0.25597572,0.37421626,0.2740424,0.47573385,0.53122,-0.80158925,-1.2217238,1.1322042,0.37814632,-0.031024829,-0.78865755,0.03609945,0.45590073,-0.3710895,0.60454607,-0.45617136,1.2793046,-0.12995696,0,0.6727272727272727
-5.5771136,-1.4860381,-0.69960433,-0.7129139,-1.3943787,-0.45155817,0.6254888,1.0936327,-0.4802414,-0.17840172,0.116872504,0.22692078,-0.090504244,1.2695705,0.0044912696,0.5009216,0.44689617,0.0973768,-0.6022524,-0.3055428,-0.62078434,-0.9877792,0.9992413,1.7510201,0.89738023,-0.059300542,1.6057477,-0.042538814,0.73662674,-0.3502635,-1.8672132,1.3633534,0,0.3878787878787879
-5.556019,-1.2669315,-1.1375878,-0.3560754,-1.2804368,-2.1547387,0.731153,0.053618476,0.31645963,-0.076017775,0.6689021,-0.29231444,-0.68739986,0.5297746,0.70924616,0.2835745,-0.96739376,-0.23890035,0.49946827,0.6523979,-0.65159583,0.15885775,-0.28695813,1.4464929,-0.13992774,-0.9699789,0.18712631,1.1308442,-1.1770709,0.8818392,0.081207074,0.1489217,0,0.9212121212121213
1.0983647,6.060298,15.224467,-3.5805955,-2.2768314,-2.6033893,-1.456918,3.9999552,-0.7560603,3.517776,-4.012032,3.8260326,-1.378972,8.590072,8.456001,-4.3907633,-0.013523757,-3.7040672,-0.2056193,-0.67747664,-1.0030965,2.9326417,-1.2049137,0.53101397,0.27221355,1.0470257,0.54333,-0.30581242,-1.833894,-1.1509976,-1.0367181,-0.7173919,0,1.0
-0.441047,1.6178854,0.625448,5.471245,0.5372536,-0.5201869,-1.4557245,-0.14703211,2.687087,1.7702196,0.8108289,0.03745629,-0.43182015,-0.3009242,-0.05874095,0.89768404,0.054721333,-3.2121737,0.92644966,2.021351,1.8252319,1.6512635,0.30493468,-0.89233184,-1.1068214,1.1780839,1.1395487,0.2467707,1.062149,0.22175217,-0.4483463,0.16163993,0,0.6848484848484848
-5.6770363,-1.5155826,-1.2483809,-1.2332604,-0.8099404,-0.506079,-0.9116901,-0.011240542,-1.9866273,-0.15025418,-1.8931623,1.6787987,0.33079648,0.9100492,0.9331093,1.8672917,1.3917708,1.2438343,0.37819207,-1.3992217,-2.4428115,-1.433181,-0.065349564,0.85827553,3.3139567,0.2704889,-1.9993626,0.07163535,-1.552485,-0.2927677,-0.8231431,2.8176794,0,0.5515151515151515
-4.0153847,-1.1478273,-0.18382844,-1.0539037,0.33723974,-0.5564928,-0.72164524,-0.4918545,0.075528234,-0.9034735,0.14810522,-3.862257,-1.6246204,0.75121427,-1.198314,-2.1930964,-0.8563202,-0.8811046,-0.68802285,-0.28728098,0.4372295,2.4360638,0.898936,2.437704,2.598555,-0.05382093,2.4974437,1.730525,-0.24731983,0.954556,-0.042800374,0.6803236,0,0.32727272727272727
2.5071201,-2.340372,0.8239187,1.1132913,0.88123274,-1.0045842,0.44545662,-1.7166482,1.1879885,-1.0503398,-2.0063453,-1.3764503,-0.52555877,1.1505288,1.200674,0.72492087,-0.54837537,1.8720005,0.17352676,-0.20490311,-0.9989626,-2.3058915,2.0665832,1.7935627,1.9228386,-0.21693386,2.2170572,1.3753123,1.2633516,-0.10324222,2.2775135,-1.5254215,0,0.6606060606060606
0.83056384,2.0621803,0.040546015,2.8109047,-1.7412415,-2.4013093,3.1145244,-1.0393615,-0.7556676,0.76252484,-1.5255243,-1.1499001,-2.5928583,-0.8846563,1.6706281,-0.44439173,0.7682644,2.784168,-0.7862021,-0.76300627,-1.0510272,-1.7494876,-1.8096728,0.9479523,0.10879469,0.8109821,-0.30620494,0.00012494624,1.3623054,-0.5091615,-0.67728525,-2.0521684,0,0.2606060606060606
-6.0330973,-0.9000447,-0.45295987,-0.86769485,-1.8051603,-0.7002603,1.6367376,0.8127707,0.4078843,-0.41468483,1.2650875,-0.8676592,-0.6701472,0.82686126,0.703652,-0.25720662,-1.247729,0.65969706,-0.41666013,-0.6209963,-1.0714066,1.4003159,-0.8167771,1.592021,-0.22443727,-0.1594912,1.0099705,0.84124166,-0.55706215,1.697468,-0.37477842,1.2510452,0,0.8787878787878788
-6.022715,-0.24537447,0.34571862,-1.751891,0.8389404,1.5659504,0.38800365,-1.5761355,1.6068045,1.7571334,-1.2436937,1.5676231,0.25579953,-0.11871177,-0.4420853,0.69052315,1.7137678,1.442608,-1.4253042,1.469492,-0.559044,0.38379586,-0.5692172,0.2924824,-0.4797017,-1.6726732,-0.53672934,-1.877882,0.36542028,-1.1833327,-0.58422744,-0.79529214,0,0.9454545454545454
-5.7434053,-2.476687,-1.1716217,0.8301447,-2.3799992,-2.2687535,0.20220602,0.39853698,-0.4219386,-1.4316331,2.3733845,-0.7612368,-0.6643733,-0.36782676,-0.9218727,-0.32416695,-1.2514157,-0.3609178,-0.30307275,-0.81093943,-1.8617209,0.8968202,-0.41488057,0.2990504,-1.1711081,1.5449486,0.48421937,-1.1498803,0.86238945,-0.40468603,-0.40943468,0.34623486,2,0.48787878787878786
-5.426412,-4.11452,-1.255535,-1.6596866,0.7542673,-0.421854,0.20027365,0.92999905,-0.42084253,-0.5497613,-0.3221399,1.7175543,-1.5416095,-0.42153466,0.15102345,-1.7358303,0.01696232,1.2164717,1.4330595,0.04792595,1.7047808,-2.4925723,0.748281,-0.47329658,1.5788846,2.1426675,-0.35519588,0.18117148,0.36208,-3.0655682,-1.7539303,-0.77404684,0,0.030303030303030304
1.3114027,1.1382109,-0.8055566,3.5973034,-0.5454186,1.2071174,-0.04382415,-0.6905191,-1.2785516,-1.0483994,1.2026198,1.0676335,-1.6714587,0.8435503,-2.0382118,0.9467001,-0.18908294,-1.1054994,-0.39912942,0.7636316,1.0444697,-0.6398747,-0.4197343,0.6749243,0.6969451,-0.8839365,1.9537789,-1.2711375,-2.093163,-0.29342568,-2.1648717,-0.17038512,1,0.8121212121212121
